,issuekey,title,description,storypoint
342,CLOV-1787,Rename ClassInfo to TypeInfo,rename groovy class also also groovy groovy scala thus name suit well rename something better might better,1
343,CLOV-1788,Make session.enterClass() more language-independent,make session language independent clean instead part u model like scala like singleton may require separate like type likely need able answer basic clover may need ask e g code always abstract scala trait sometimes abstract include report code example bit fake surely could determine abstract traversing may need ask similar,3
344,CLOV-1789,Add possibility to add custom properties for code elements,add possibility add custom code introduce base interface add arbitrary model raw possible allow instrumentation better answer clover may model produced something like interface map string object string object string interface interface interface interface interface,2
345,CLOV-1790,Rename StatementInfo to ExpressionInfo,rename rename odd one scala basic unit execution statement expression result,1
346,CLOV-1792,Drop classic HTML report,drop classic report remove classic clover report type classic print error warning ignore remove old velocity drop drop classic clover rewrite query clover,2
347,CLOV-1793,Drop Grails 1.3,drop remove legacy code,2
348,CLOV-1794,Drop Eclipse 3.6 and 3.7,drop eclipse compile eclipse fix deprecation remove legacy code bump version feature name,1
349,CLOV-1795,Remove --style from Command line processors,remove style command line style argument removed next major version scope remove style update necessary cleanup,1
350,CLOV-1797,Support for IDEA 14.1.5,support idea work let sure idea idea update,1
351,CLOV-1800,Walk AST and store file and type info in database,walk ast store file type walk ast tree handle register clover print shall handle scala class object trait anonymous,8
352,CLOV-1801,Walk AST and store method info in a database,walk ast store method walk ast register anonymous print considered naming convention,8
353,CLOV-1802,Walk AST and store statement info in a database,nan,8
354,CLOV-1804,Add support for Eclipse Mars.1,add support eclipse eclipse make sure clover compatible smoke testing new version eclipse matrix,1
355,CLOV-1808,StringIndexOutOfBoundsException in CloverStartup.evaluateDaysLeft,clover decode license key string index range string string clover clover clover clover clover internal instrumentation clover internal instrumentation instrument clover execute clover execute apache,1
356,CLOV-1817,Fix colors of test passed / failed / error icons in Eclipse,fix color test error eclipse currently use dark blue color test contrast enough green one furthermore use red background fail status label consistent also green background used pas label different green dot icon current color used green pas blue fail red error eclipse view consider also dot three different make accessible color blinded people instance light green circle pas dark blue triangle fail red square error,1
357,CLOV-1823,Test optimization in Eclipse Mars 4.5.1 keeps running one test,test optimization eclipse running one test reproduce rebuild project clean optimization snapshot two time run button first time test second time one test none,1
358,CLOV-1824,Add IDEA 14.0.4 to a test matrix,add idea test matrix behaviour idea x x testing clover good add also test matrix way cover idea,1
359,CLOV-1825,Add more debug logging for clover2:aggregate,add logging aggregate currently known project child user,1
360,CLOV-1827,Update Clover Tutorial,update clover tutorial use source instead build require set rename test test run remove convert unit simplify use clover,1
361,CLOV-1828,Rename maven-clover2-plugin to clover-maven-plugin (post-release tasks),rename clover post release scope change see update documentation confluence rename add update bamboo clover automatic integration shall use new bam tracked check clover update clover repository optional move repository clover note support old new site master need forwarder option thus clone new location b set old read add notice c update pom,2
362,CLOV-1834,Instrumentation failure of an annotation inside the catch clause,instrumentation failure annotation inside catch clause clover failing instrument section code code try close catch unused final e ignore code perfectly valid syntax clover instrumentation unused annotation,1
363,CLOV-1835,Unicode 0x200B (zero-width whitespace) causes instrumentation failure,zero width instrumentation failure version zero width character version zero width format character group group example left right text direction thus compiler use normal character e g separating compiler since silently cannot used separate however put character virtually place e g code void code clover character unexpected char clover instrument clover execute clover fix ignore treat character space question shall based source level setting question control need clover question space n r shall clover parser remove character source code,2
364,CLOV-1841,Prepare feature analysis of JCov tool,prepare feature analysis tool analyse net display publish confluence display clover comparison code coverage,2
365,CLOV-1846,IntelliJ Plugin should ask for rebuilding project after changing exclusions,ask project currently always ask sometime may lead idea clover clean project coverage exclude class context menu run wait exception result clean project coverage exclude class context menu clover user project,1
366,CLOV-1847,IntelliJ Plugin should not use UI thread to generate Cloud report,use thread generate cloud report currently clover cloud report thread take couple bigger causing whole freeze let try move back background somehow,2
367,CLOV-1848,Add IntelliJ 15.0.2 to test matrix,add test matrix add test matrix currently,1
368,CLOV-1852,Gradle Spec,spec simple spec showing want achieve,1
369,CLOV-1855,Drop support for IntelliJ IDEA 11.x,drop support idea x scope drop support idea x code remove x test matrix update tell correct minimal version idea,1
370,CLOV-1856,IntelliJ IDEA plugin with version 4.1.1 shows wrong supported version,idea version wrong version site clover page clover idea however true update show correct version id,1
371,CLOV-1859,Update Bamboo Clover Plugin (automatic integration shall use new clover-maven-plugin),update bamboo clover automatic integration shall use new clover place holder bam,1
372,CLOV-1861,Create simple Gradle repository and run Bamboo plan to test it,create simple repository run bamboo plan test scope create simple holder clover create bamboo plan fetch source code run,1
373,CLOV-1884,CloverCompilerAdapter should look for Javac.compileList also in super classes,look also super class may happen user wrap subclass apache field case clover able find set field break build look class hierarchy use apache purpose,1
374,CLOV-1887,Provide high level instrumentation task which will instrument sources to given directory,provide high level instrumentation task instrument given directory consider single module,4
375,CLOV-1888,Provide high level task which will execute tests in simple module java project,nan,4
376,CLOV-1890,Provide simple reporting task which generate Clover report,provide simple task generate clover report let stick report bother project build,2
377,CLOV-1892,Make Clover instrumentation work in multi java project builds,nan,3
378,CLOV-1896,Clover shall be able to instrument Test sources,nan,2
379,CLOV-1907,TestWithClover task must be aware of instrumented test sources and modify test classpath accordingly,nan,2
380,CLOV-1951,Support Eclipse 4.6 Neon,support eclipse neon make clover eclipse compatible eclipse neon found far running exception code eclipse version vendor oracle corporation o arch cocoa framework product eclipse package product product eclipse package product product eclipse package product command line o cocoa arch product eclipse package product product eclipse package product data file eclipse product eclipse package product eclipse error tue cest unhandled event loop exception eclipse execute runnable eclipse error eclipse error eclipse synchronizer synchronizer eclipse display display eclipse display display eclipse internal workbench run eclipse core observable realm realm eclipse internal workbench run eclipse internal workbench eclipse internal workbench run workbench eclipse core observable realm realm eclipse internal workbench workbench eclipse eclipse internal ide application start eclipse equinox internal run eclipse core internal adaptor eclipse core internal adaptor start eclipse core adaptor run eclipse core adaptor run sun reflect native method sun reflect invoke sun reflect invoke reflect method invoke method eclipse equinox launcher main main eclipse equinox launcher main main eclipse equinox launcher main run main clover eclipse run eclipse run eclipse synchronizer synchronizer code eclipse core eclipse main main code incompatibility abstract override abstract method,3
381,CLOV-1953,Clover does not instrument all nodes in Groovy AST,clover instrument groovy ast problem groovy clover showing green gray incomplete clover coverage integration testing,5
382,CLOV-1955,Support InteliiJ IDEA 2016.2,support idea add test matrix verify green switch clover idea compile check deprecation compilation,1
383,CLOV-1960,Instrument Groovy traits and show code coverage for them,instrument groovy show code coverage current status groovy code construct composition groovy latest documentation core currently clover like interface class name instrument class code coverage side note clover default show class executable code empty class plain default show setting true confluence display clover clover report parameter improvement instrument groovy like normal class side note groovy probably introduce default like groovy next documentation technical method private public trait method must static may static trait field public static final trait,8
