,Unnamed: 0,issuekey,title,description,storypoint
668,668,APSTUD-7159,starting eclipse titanium studio starting eclipse titanium studio seeing starting eclipse dev environment entry eclipse equinox event message exception event service event event topic eclipse model add handler eclipse internal stack eclipse layout cannot cast eclipse layout eclipse layout eclipse layout eclipse composite composite eclipse action eclipse action fill eclipse action update eclipse workbench eclipse workbench eclipse internal run eclipse synchronizer synchronizer eclipse internal eclipse display display eclipse internal workbench eclipse internal eclipse equinox internal event eclipse equinox internal event eclipse equinox internal event eclipse framework eclipse framework eclipse equinox internal event eclipse equinox internal event eclipse equinox internal event eclipse internal send eclipse internal workbench eclipse common notify eclipse eclipse common notify eclipse common add eclipse workbench eclipse workbench eclipse workbench eclipse workbench eclipse workbench eclipse internal workbench eclipse internal workbench eclipse internal workbench eclipse internal workbench access eclipse internal workbench run eclipse core run eclipse internal workbench eclipse internal workbench eclipse internal run eclipse synchronizer synchronizer eclipse internal eclipse display display eclipse internal workbench eclipse internal eclipse equinox internal event eclipse equinox internal event eclipse equinox internal event eclipse framework eclipse framework eclipse equinox internal event eclipse equinox internal event eclipse equinox internal event eclipse internal send eclipse internal workbench eclipse common notify eclipse eclipse common notify eclipse common add eclipse internal workbench eclipse workbench eclipse workbench eclipse internal workbench eclipse internal workbench run eclipse core run eclipse internal workbench eclipse workbench eclipse internal workbench eclipse internal workbench eclipse internal workbench access eclipse internal workbench run eclipse core run eclipse internal workbench eclipse internal workbench run eclipse core observable realm realm eclipse internal workbench run eclipse internal workbench eclipse internal workbench run workbench eclipse core observable realm realm eclipse internal workbench workbench eclipse eclipse internal ide application start eclipse equinox internal run eclipse core internal adaptor eclipse core internal adaptor start eclipse core adaptor run eclipse core adaptor run sun reflect native method sun reflect invoke sun reflect invoke reflect method invoke method eclipse equinox launcher main main eclipse equinox launcher main main eclipse equinox launcher main run main eclipse equinox launcher main main main entry eclipse workbench message code plug eclipse workbench stack eclipse layout cannot cast eclipse layout eclipse layout eclipse layout eclipse composite composite eclipse action eclipse action fill eclipse action update eclipse workbench eclipse internal workbench eclipse internal workbench eclipse internal workbench access eclipse internal workbench run eclipse core run eclipse internal workbench eclipse internal workbench eclipse internal run eclipse synchronizer synchronizer eclipse internal eclipse display display eclipse internal workbench eclipse internal eclipse equinox internal event eclipse equinox internal event eclipse equinox internal event eclipse framework eclipse framework eclipse equinox internal event eclipse equinox internal event eclipse equinox internal event eclipse internal send eclipse internal workbench eclipse common notify eclipse eclipse common notify eclipse common add eclipse internal workbench eclipse workbench eclipse workbench eclipse internal workbench eclipse internal workbench run eclipse core run eclipse internal workbench eclipse workbench eclipse internal workbench eclipse internal workbench eclipse internal workbench access eclipse internal workbench run eclipse core run eclipse internal workbench eclipse internal workbench run eclipse core observable realm realm eclipse internal workbench run eclipse internal workbench eclipse internal workbench run workbench eclipse core observable realm realm eclipse internal workbench workbench eclipse eclipse internal ide application start eclipse equinox internal run eclipse core internal adaptor eclipse core internal adaptor start eclipse core adaptor run eclipse core adaptor run sun reflect native method sun reflect invoke sun reflect invoke reflect method invoke method eclipse equinox launcher main main eclipse equinox launcher main main eclipse equinox launcher main run main eclipse equinox launcher main main main entry eclipse workbench message exception rendering eclipse model application menu trim null composite renderer eclipse workbench true false visible true null null stack eclipse layout cannot cast eclipse layout eclipse layout eclipse layout eclipse composite composite eclipse action eclipse action fill eclipse action update eclipse workbench eclipse internal workbench eclipse internal workbench eclipse internal workbench access eclipse internal workbench run eclipse core run eclipse internal workbench eclipse internal workbench eclipse internal run eclipse synchronizer synchronizer eclipse internal eclipse display display eclipse internal workbench eclipse internal eclipse equinox internal event eclipse equinox internal event eclipse equinox internal event eclipse framework eclipse framework eclipse equinox internal event eclipse equinox internal event eclipse equinox internal event eclipse internal send eclipse internal workbench eclipse common notify eclipse eclipse common notify eclipse common add eclipse internal workbench eclipse workbench eclipse workbench eclipse internal workbench eclipse internal workbench run eclipse core run eclipse internal workbench,Errors starting up Eclipse 4.2 with Titanium studio starting eclipse titanium studio seeing starting eclipse dev environment entry eclipse equinox event message exception event service event event topic eclipse model add handler eclipse internal stack eclipse layout cannot cast eclipse layout eclipse layout eclipse layout eclipse composite composite eclipse action eclipse action fill eclipse action update eclipse workbench eclipse workbench eclipse internal run eclipse synchronizer synchronizer eclipse internal eclipse display display eclipse internal workbench eclipse internal eclipse equinox internal event eclipse equinox internal event eclipse equinox internal event eclipse framework eclipse framework eclipse equinox internal event eclipse equinox internal event eclipse equinox internal event eclipse internal send eclipse internal workbench eclipse common notify eclipse eclipse common notify eclipse common add eclipse workbench eclipse workbench eclipse workbench eclipse workbench eclipse workbench eclipse internal workbench eclipse internal workbench eclipse internal workbench eclipse internal workbench access eclipse internal workbench run eclipse core run eclipse internal workbench eclipse internal workbench eclipse internal run eclipse synchronizer synchronizer eclipse internal eclipse display display eclipse internal workbench eclipse internal eclipse equinox internal event eclipse equinox internal event eclipse equinox internal event eclipse framework eclipse framework eclipse equinox internal event eclipse equinox internal event eclipse equinox internal event eclipse internal send eclipse internal workbench eclipse common notify eclipse eclipse common notify eclipse common add eclipse internal workbench eclipse workbench eclipse workbench eclipse internal workbench eclipse internal workbench run eclipse core run eclipse internal workbench eclipse workbench eclipse internal workbench eclipse internal workbench eclipse internal workbench access eclipse internal workbench run eclipse core run eclipse internal workbench eclipse internal workbench run eclipse core observable realm realm eclipse internal workbench run eclipse internal workbench eclipse internal workbench run workbench eclipse core observable realm realm eclipse internal workbench workbench eclipse eclipse internal ide application start eclipse equinox internal run eclipse core internal adaptor eclipse core internal adaptor start eclipse core adaptor run eclipse core adaptor run sun reflect native method sun reflect invoke sun reflect invoke reflect method invoke method eclipse equinox launcher main main eclipse equinox launcher main main eclipse equinox launcher main run main eclipse equinox launcher main main main entry eclipse workbench message code plug eclipse workbench stack eclipse layout cannot cast eclipse layout eclipse layout eclipse layout eclipse composite composite eclipse action eclipse action fill eclipse action update eclipse workbench eclipse internal workbench eclipse internal workbench eclipse internal workbench access eclipse internal workbench run eclipse core run eclipse internal workbench eclipse internal workbench eclipse internal run eclipse synchronizer synchronizer eclipse internal eclipse display display eclipse internal workbench eclipse internal eclipse equinox internal event eclipse equinox internal event eclipse equinox internal event eclipse framework eclipse framework eclipse equinox internal event eclipse equinox internal event eclipse equinox internal event eclipse internal send eclipse internal workbench eclipse common notify eclipse eclipse common notify eclipse common add eclipse internal workbench eclipse workbench eclipse workbench eclipse internal workbench eclipse internal workbench run eclipse core run eclipse internal workbench eclipse workbench eclipse internal workbench eclipse internal workbench eclipse internal workbench access eclipse internal workbench run eclipse core run eclipse internal workbench eclipse internal workbench run eclipse core observable realm realm eclipse internal workbench run eclipse internal workbench eclipse internal workbench run workbench eclipse core observable realm realm eclipse internal workbench workbench eclipse eclipse internal ide application start eclipse equinox internal run eclipse core internal adaptor eclipse core internal adaptor start eclipse core adaptor run eclipse core adaptor run sun reflect native method sun reflect invoke sun reflect invoke reflect method invoke method eclipse equinox launcher main main eclipse equinox launcher main main eclipse equinox launcher main run main eclipse equinox launcher main main main entry eclipse workbench message exception rendering eclipse model application menu trim null composite renderer eclipse workbench true false visible true null null stack eclipse layout cannot cast eclipse layout eclipse layout eclipse layout eclipse composite composite eclipse action eclipse action fill eclipse action update eclipse workbench eclipse internal workbench eclipse internal workbench eclipse internal workbench access eclipse internal workbench run eclipse core run eclipse internal workbench eclipse internal workbench eclipse internal run eclipse synchronizer synchronizer eclipse internal eclipse display display eclipse internal workbench eclipse internal eclipse equinox internal event eclipse equinox internal event eclipse equinox internal event eclipse framework eclipse framework eclipse equinox internal event eclipse equinox internal event eclipse equinox internal event eclipse internal send eclipse internal workbench eclipse common notify eclipse eclipse common notify eclipse common add eclipse internal workbench eclipse workbench eclipse workbench eclipse internal workbench eclipse internal workbench run eclipse core run eclipse internal workbench,5
669,669,APSTUD-7160,gone restart gone restart added gone add every time restart want use,PHP Interpreters are gone after an restart gone restart added gone add every time restart want use,5
670,670,APSTUD-7161,error saving error saving add interpreter add default file get error message save file true install via normal user never write access file save check optional,Error saving php.ini error saving add interpreter add default file get error message save file true install via normal user never write access file save check optional,8
671,671,APSTUD-7162,auto completion defined use statement auto completion defined use statement call class directly auto completion code quote example code quote define use statement top file auto completion class quote example use code quote thanks,"No auto completion if namespace is defined in a ""use"" statement auto completion defined use statement call class directly auto completion code quote example code quote define use statement top file auto completion class quote example use code quote thanks",13
672,672,APSTUD-7172,show line broken show line broken show line ist checked line shown please see,"""show line numbers"" checkbox is broken show line broken show line ist checked line shown please see",8
673,673,APSTUD-7931,ruby add check ruby project ruby add check ruby project new project project creation detect new project correctly detect warn web mobile module new project fail detect warn ruby reproduce create new titanium mobile project project e g delete disk open new project wizard given project type e web project project titanium mobile project name new project project e result warning user,Ruby: Add check for pre-existing files to Ruby and Rails project wizards ruby add check ruby project new project project creation detect new project correctly detect warn web mobile module new project fail detect warn ruby reproduce create new titanium mobile project project e g delete disk open new project wizard given project type e web project project titanium mobile project name new project project e result warning user,5
674,674,APSTUD-7176,tracked git tracked git trying rename project tracked git always end getting error message like code moving could move could move could delete git could delete git could delete setting project description could write file project project code check process git locked afterwards turn studio,Renaming Projects tracked by git fails tracked git trying rename project tracked git always end getting error message like code moving could move could move could delete git could delete git could delete setting project description could write file project project code check process git locked afterwards turn studio,5
675,675,APSTUD-7177,add trait use outline add trait use outline add outline support use class hierarchy least three consider show use trait name node class outline add use trait node trait node seamlessly merge trait function class outline perhaps add label decoration trait name,Add PHP 5.4 trait use in the outline add trait use outline add outline support use class hierarchy least three consider show use trait name node class outline add use trait node trait node seamlessly merge trait function class outline perhaps add label decoration trait name,8
676,676,APSTUD-7178,remember decision choosing work case remember decision choosing work case case remote connection connected multiple remote file open choose connection remember decision setting work reproduce create two web right click project run publish run web deployment wizard set project remote site deployment wizard make sure automatically sync option checked repeat step project remote site expand remote site double click file open editor modify file save choose connection appear select connection make remember decision checked click file selected project repeat step result connection selected step used file corresponding project directly actual result choose connection,"""Remember my decision"" in the dialog for choosing connections does not work for download case remember decision choosing work case case remote connection connected multiple remote file open choose connection remember decision setting work reproduce create two web right click project run publish run web deployment wizard set project remote site deployment wizard make sure automatically sync option checked repeat step project remote site expand remote site double click file open editor modify file save choose connection appear select connection make remember decision checked click file selected project repeat step result connection selected step used file corresponding project directly actual result choose connection",5
677,677,APSTUD-7179,reference order reference order attached image dom dom dom dom,HTML reference docs out of order reference order attached image dom dom dom dom,5
678,678,APSTUD-7180,reference incorrectly information reference incorrectly information attached image window like alert never shown seen may need instead window link instead need alternately would ideal information combined,HTML reference docs have incorrectly overridden information reference incorrectly information attached image window like alert never shown seen may need instead window link instead need alternately would ideal information combined,13
679,679,APSTUD-7278,direct dashboard load fresh install direct dashboard load fresh install studio fresh install dashboard load studio close attached log attached regression reproduce clean install install install manager install titanium studio launch titanium studio actual result dashboard load error pop second error user close studio code internal error code library load home cannot open object file file directory code result dashboard load,Linux: Direct users to workaround if dashboard fails to load on fresh install direct dashboard load fresh install studio fresh install dashboard load studio close attached log attached regression reproduce clean install install install manager install titanium studio launch titanium studio actual result dashboard load error pop second error user close studio code internal error code library load home o cannot open object file file directory code result dashboard load,5
680,680,APSTUD-7187,add help internal studio help add help internal studio help moment dom reference studio internal help need help better convert studio x work new format likely huge amount see blob master documentation add document generation build process similar see blob master documentation currently,Add CSS help docs into the internal Studio help pages add help internal studio help moment dom reference studio internal help need help better convert studio x work new format likely huge amount see blob master documentation add document generation build process similar see blob master documentation currently,13
681,681,APSTUD-7193,working working attempt open file get eclipse text easily upgrade version eclipse since flex like one eclipse project instead possible,Pydev 2.6+ not working with Ganymede working attempt open file get eclipse text easily upgrade version eclipse since flex like one eclipse project instead possible,3
682,682,APSTUD-7474,studio editor fold miss last line folding studio editor fold miss last line folding testing editor acceptance ran issue folding fold last line fold area one line fold icon gutter show folded area regression functionally previously worked work mac reproduce create file following code code blue margin content navigation border color blue border padding margin margin margin border color blue style border style solid left width color right width color code attempt fold line result editor fold given line node text hide actual result final line rest hidden case line nothing folded single line,Studio: Editor: Sass fold markers miss the last line while folding studio editor fold miss last line folding testing editor acceptance ran issue folding fold last line fold area one line fold icon gutter show folded area regression functionally previously worked work mac reproduce create file following code code blue margin content navigation border color blue border padding margin margin margin border color blue style border style solid left width color right width color code attempt fold line result editor fold given line node text hide actual result final line rest hidden case line nothing folded single line,5
683,683,APSTUD-7200,connect server expand server remote view show take server right click directory get following code entry eclipse navigator message stack ide io ide io navigator eclipse ide io navigator ide io navigator eclipse navigator run eclipse core run eclipse navigator eclipse navigator eclipse navigator eclipse navigator eclipse action eclipse action eclipse action access eclipse action eclipse eclipse eclipse display display eclipse eclipse eclipse eclipse menu menu eclipse display display eclipse internal cocoa native method eclipse internal cocoa eclipse menu menu eclipse display display eclipse display display eclipse internal workbench workbench eclipse internal workbench workbench eclipse internal workbench access workbench eclipse internal workbench run workbench eclipse core observable realm realm eclipse internal workbench workbench eclipse titanium start eclipse equinox internal run eclipse core internal adaptor eclipse core internal adaptor start eclipse core adaptor run eclipse core adaptor run sun reflect native method sun reflect invoke sun reflect invoke reflect method invoke method eclipse equinox launcher main main eclipse equinox launcher main main eclipse equinox launcher main run main eclipse equinox launcher main main main code note similar problem address,NullPointerException in Utils.isDirectory() connect server expand server remote view show take server right click directory get following code entry eclipse navigator message stack ide io ide io navigator eclipse ide io navigator ide io navigator eclipse navigator run eclipse core run eclipse navigator eclipse navigator eclipse navigator eclipse navigator eclipse action eclipse action eclipse action access eclipse action eclipse eclipse eclipse display display eclipse eclipse eclipse eclipse menu menu eclipse display display eclipse internal cocoa o native method eclipse internal cocoa eclipse menu menu eclipse display display eclipse display display eclipse internal workbench workbench eclipse internal workbench workbench eclipse internal workbench access workbench eclipse internal workbench run workbench eclipse core observable realm realm eclipse internal workbench workbench eclipse titanium start eclipse equinox internal run eclipse core internal adaptor eclipse core internal adaptor start eclipse core adaptor run eclipse core adaptor run sun reflect native method sun reflect invoke sun reflect invoke reflect method invoke method eclipse equinox launcher main main eclipse equinox launcher main main eclipse equinox launcher main run main eclipse equinox launcher main main main code note similar problem address,3
684,684,APSTUD-7207,add help internal studio help add help internal studio help moment dom reference studio internal help need proper help better convert studio x work new format likely huge amount see blob master documentation add document generation build process similar see blob master documentation currently,Add updated HTML help docs into the internal Studio help pages add help internal studio help moment dom reference studio internal help need proper help better convert studio x work new format likely huge amount see blob master documentation add document generation build process similar see blob master documentation currently,13
685,685,APSTUD-7208,user like get help page link hovering tag user like get help page link hovering tag hovering tag display action bottom hover open internal browser appropriate documentation,"As a user, I'd like to get HTML help-page link when hovering over a HTML tag user like get help page link hovering tag hovering tag display action bottom hover open internal browser appropriate documentation",8
686,686,APSTUD-7213,error class index error class index following code error unable format see error log code new pro developer team value echo value code comment remove problem,PHP: Error formatting classes with numeric index error class index following code error unable format see error log code new pro developer team value echo value code comment remove problem,5
687,687,APSTUD-7216,safari used instead default mac o x browser bug report safari used instead default mac x browser bug report reproduce open submit bug report click returned link actual result safari result default browser chrome case,Safari used instead of default Mac OS X (10.8) browser after bug report safari used instead default mac o x browser bug report reproduce open submit bug report click returned link actual result safari result default browser chrome case,5
688,688,APSTUD-7217,function outline linking line properly function outline linking line properly duplicate function fix outline update properly add new code display new function outline double click function go function editor line function used generally function want number added better figured point attached project file demonstrate issue add code see comment block try double function outline,Function outline not linking line numbers properly function outline linking line properly duplicate function fix outline update properly add new code display new function outline double click function go function editor line function used generally function want number added better figured point attached project file demonstrate issue add code see comment block try double function outline,5
689,689,APSTUD-7218,syntax error foo bar syntax error foo bar put following code file function bug foo bar eclipse report syntax error browser load file code foo bar foo bar undefined exception code,Syntax error foo..bar() not reported syntax error foo bar put following code file function bug foo bar eclipse report syntax error browser load file code foo bar foo bar undefined exception code,5
690,690,APSTUD-7219,happen untitled new file file template file one appear log file code exception thread editor common text reconciler editor core internal build editor common text reconciler editor common text reconciler reconcile editor common text reconciler reconcile editor common text reconciler editor common text reconciler eclipse text reconciler run exception thread editor common text reconciler editor core internal build editor common text reconciler editor common text reconciler reconcile editor common text reconciler reconcile editor common text reconciler editor common text reconciler eclipse text reconciler run code,NullPointerException in HTMLTidyValidator.buildFile() happen untitled new file file template file one appear log file code exception thread editor common text reconciler editor core internal build editor common text reconciler editor common text reconciler reconcile editor common text reconciler reconcile editor common text reconciler editor common text reconciler eclipse text reconciler run exception thread editor common text reconciler editor core internal build editor common text reconciler editor common text reconciler reconcile editor common text reconciler reconcile editor common text reconciler editor common text reconciler eclipse text reconciler run code,5
691,691,APSTUD-7221,space space space setting loop set opening opening preview fine inside code always space opening used code length length code,JavaScript: Formatter adds space at 'for' loops space space setting loop set opening opening preview fine inside code always space opening used code length length code,5
692,692,APSTUD-7224,cache theme theme string editor colorization performance cache theme theme string editor colorization performance inside theme theme string seem one initial coloring editor place area,Cache com.aptana.theme.Theme.getTextAttribute(String) for improved editor colorization performance cache theme theme string editor colorization performance inside theme theme string seem one initial coloring editor place area,13
693,693,APSTUD-7227,studio install update error bat exist studio install update error bat exist update studio always get following error error session context profile profile phase eclipse equinox internal engine phase install operand null r swift action eclipse equinox internal eclipse action file studio swift bat exist checked bat remember well problem couple month ago work matter however would like,Aptana-Studio install-Update error : jira.bat does not exist studio install update error bat exist update studio always get following error error session context profile profile phase eclipse equinox internal engine phase install operand null r swift action eclipse equinox internal eclipse action file studio swift bat exist checked bat remember well problem couple month ago work matter however would like,5
694,694,APSTUD-7229,scope compare scope compare found log file attached code entry eclipse core message internal error run work job avoid stack scope compare scope scope scope theme theme theme theme theme theme theme theme theme theme theme theme git internal git git run eclipse core internal worker run worker code,NullPointerException in com.aptana.scope.ScopeSelector.compare() scope compare found log file attached code entry eclipse core message internal error run work job avoid stack scope compare scope scope scope theme theme theme theme theme theme theme theme theme theme theme theme git internal git git run eclipse core internal worker run worker code,5
695,695,APSTUD-7231,spelling service missing spelling service missing reproduce spelling service missing recent update spelling tab getting service running prior update actual result spelling service result,Spelling service is missing spelling service missing reproduce spelling service missing recent update spelling tab getting service running prior update actual result spelling service result,8
696,696,APSTUD-7232,file truncated wrong display file truncated wrong display replicate create project file name sync file via client remote substituted character thus project create properly browsing via remote panel strange character browsing directory error trying delete saying directory exist,Latin file names truncated after upload to FTP / wrong display of latin characters in ftp file truncated wrong display replicate create project file name sync file via client remote substituted character thus project create properly browsing via remote panel strange character browsing directory error trying delete saying directory exist,8
697,697,APSTUD-7236,feature development build number eclipse build feature development build number eclipse build sure happening feature build number eclipse built master view dev job feature development artifact build need include eclipse built unless depending specific version range available eclipse platform building,studio3-feature-development build is including a number of eclipse plugins in build artifacts feature development build number eclipse build sure happening feature build number eclipse built master view dev job feature development artifact build need include eclipse built unless depending specific version range available eclipse platform building,13
698,698,APSTUD-7238,create push stable build create push stable build analogue master job push titanium stable master release script need read console log copy,"Create ""push-studio3-stable"" Jenkins build create push stable build analogue master job push titanium stable master release script need read console log copy",5
699,699,APSTUD-7239,git tag studio push stable git tag studio push stable related part build push find version version file see git tag already create new tag form x x note additional v front push tag following ruby ruble,Git tag Aptana Studio builds on push to stable git tag studio push stable related part build push find version version file see git tag already create new tag form x x note additional v front push tag following ruby ruble,8
700,700,APSTUD-7240,create push stable build create push stable build latest version available studio two git part build script merge ruble master stable branch push back,"Create ""push-studio3-rubles-stable"" Jenkins build create push stable build latest version available studio two git part build script merge ruble master stable branch push back",5
701,701,APSTUD-7242,install configure build pipeline install configure build pipeline give overview build product watch progress display build pipeline install build configure based build master release development,Install and configure Build Pipeline plugin on Jenkins install configure build pipeline give overview build product watch progress display build pipeline install build configure based build master release development,8
702,702,APSTUD-7244,remember remember reproduce create new navigate change click apply close reopen note value back actual result indentation result indentation,Aptana does not remember spaces settings remember reproduce create new navigate change click apply close reopen note value back actual result indentation result indentation,8
703,703,APSTUD-7245,use scanner colorization use scanner colorization currently eclipse colorization experience infrastructure found get good performance improvement switching based scanner consider moving reason,Use JFlex scanner for HTML colorization use scanner colorization currently eclipse colorization experience infrastructure found get good performance improvement switching based scanner consider moving reason,13
704,704,APSTUD-7246,use scanner colorization use scanner colorization currently eclipse colorization experience infrastructure found get good performance improvement switching based scanner consider moving reason,Use JFlex scanner for CSS colorization use scanner colorization currently eclipse colorization experience infrastructure found get good performance improvement switching based scanner consider moving reason,13
705,705,APSTUD-7247,use partitioning use partitioning currently eclipse partitioning experience infrastructure found get good performance improvement switching based scanner consider moving reason,Use JFlex scanners for CSS partitioning use partitioning currently eclipse partitioning experience infrastructure found get good performance improvement switching based scanner consider moving reason,5
706,706,APSTUD-7248,use partitioning use partitioning currently eclipse partitioning experience infrastructure found get good performance improvement switching based scanner consider moving reason,Use JFlex scanners for HTML partitioning use partitioning currently eclipse partitioning experience infrastructure found get good performance improvement switching based scanner consider moving reason,5
707,707,APSTUD-7251,invalid warning proprietary attribute invalid warning proprietary attribute inside studio check import ruble project ruble open following note invalid warning gutter node attribute show warning,"XHTML: Invalid warning on ""html proprietary attribute ""xml:lang'"" invalid warning proprietary attribute inside studio check import ruble project ruble open following note invalid warning gutter node attribute show warning",5
708,708,APSTUD-7252,invalid warning invalid warning inside studio check import ruble project ruble open note invalid warning gutter node valid syntax,XHTML: Invalid '<!DOCTYPE> isn't allowed after elements' warning invalid warning inside studio check import ruble project ruble open note invalid warning gutter node valid syntax,5
709,709,APSTUD-7253,primary nature apply primary nature apply create project go project project page make sure least two case one add another restart test change primary nature hit note change remove add new nature studio direct project hit selected primary nature active visually visible project icon also visually marked going back property page actual previous primary nature still selected back way eclipse method line code string new string false string new string false return code since never really eclipse probably write project file primary differ order primary appear first project,Primary nature changes do not apply primary nature apply create project go project project page make sure least two case one add another restart test change primary nature hit note change remove add new nature studio direct project hit selected primary nature active visually visible project icon also visually marked going back property page actual previous primary nature still selected back way eclipse method line code string new string false string new string false return code since never really eclipse probably write project file primary differ order primary appear first project,8
710,710,APSTUD-7257,remote view refresh see remote view refresh see start studio displayed right click refresh remote view see,Remote View: Refresh required to see FTP connections after startup remote view refresh see start studio displayed right click refresh remote view see,5
711,711,APSTUD-7264,content assist broken content assist broken content broken following try jump last position always following thing code string code use tab jump continue line always get following generation code code cast like write go back rewrite word lot every code please fix thanks,content assist for typecasting is broken content assist broken content broken following try jump last position always following thing code string code use tab jump continue line always get following generation code code cast like write go back rewrite word lot every code please fix thanks,8
712,712,APSTUD-7265,rapid use toggle key duplicate rapid use toggle key duplicate setting following keyboard create multiple line window select single line rapidly press key command toggle shift b editor button additional duplicate added window recreate open file change view place cursor line rapidly press shift b result one entry window actual result key close enough together second entry added removed line note able recreate mac choice menu,Debugger: Rapid use of the toggle breakpoint shortcut key creates duplicate entries. rapid use toggle key duplicate setting following keyboard create multiple line window select single line rapidly press key command toggle shift b editor button additional duplicate added window recreate open file change view place cursor line rapidly press shift b result one entry window actual result key close enough together second entry added removed line note able recreate mac choice menu,5
713,713,APSTUD-7267,switching branch outside ide auto close new branch switching branch outside ide auto close new branch switch git support ide check see exist destination branch auto close exist destination switching avoid leaving project around user outside ide handle similar way error pop detect branch change get error state result may need catch handle possibly even sort auto otherwise get error log see like code entry eclipse core message file found titanium titanium core build stack io titanium titanium core build file directory io open native method io eclipse core internal local eclipse core internal read eclipse core internal file file eclipse internal core build load eclipse core eclipse internal core eclipse internal core eclipse internal core eclipse internal core eclipse internal core eclipse internal core eclipse internal core eclipse internal core eclipse internal core eclipse internal core eclipse internal core run eclipse core run eclipse internal core eclipse core internal run eclipse core run eclipse core internal notify eclipse core internal eclipse core internal eclipse core internal eclipse core internal run eclipse core internal worker run worker entry eclipse core message file found titanium titanium core build stack io titanium titanium core build file directory io open native method io eclipse core internal local eclipse core internal read eclipse core internal file file eclipse internal core build load eclipse internal core build eclipse internal core eclipse internal core eclipse internal core eclipse internal core eclipse internal core eclipse internal core eclipse internal core eclipse internal core eclipse internal core eclipse internal core eclipse internal core run eclipse core run eclipse internal core eclipse core internal run eclipse core run eclipse core internal notify eclipse core internal eclipse core internal eclipse core internal eclipse core internal run eclipse core internal worker run worker entry eclipse core message refreshing local file system subentry eclipse core message project description file project titanium missing file important information project project function properly file entry eclipse core message file found titanium titanium feature feature stack io titanium titanium feature feature file directory io open native method io eclipse core internal local eclipse core internal read eclipse core internal file file eclipse internal core eclipse internal core eclipse internal core initialize eclipse internal core eclipse internal core eclipse internal core eclipse internal core eclipse internal core eclipse internal core run eclipse core run eclipse internal core eclipse core internal run eclipse core run eclipse core internal notify eclipse core internal eclipse core internal eclipse core internal eclipse core internal run eclipse core internal worker run worker code,Switching branch outside IDE doesn't auto-close projects not on new branch switching branch outside ide auto close new branch switch git support ide check see exist destination branch auto close exist destination switching avoid leaving project around user outside ide handle similar way error pop detect branch change get error state result may need catch handle possibly even sort auto otherwise get error log see like code entry eclipse core message file found titanium titanium core build stack io titanium titanium core build file directory io open native method io eclipse core internal local eclipse core internal read eclipse core internal file file eclipse internal core build load eclipse core eclipse internal core eclipse internal core eclipse internal core eclipse internal core eclipse internal core eclipse internal core eclipse internal core eclipse internal core eclipse internal core eclipse internal core eclipse internal core run eclipse core run eclipse internal core eclipse core internal run eclipse core run eclipse core internal notify eclipse core internal eclipse core internal eclipse core internal eclipse core internal run eclipse core internal worker run worker entry eclipse core message file found titanium titanium core build stack io titanium titanium core build file directory io open native method io eclipse core internal local eclipse core internal read eclipse core internal file file eclipse internal core build load eclipse internal core build eclipse internal core eclipse internal core eclipse internal core eclipse internal core eclipse internal core eclipse internal core eclipse internal core eclipse internal core eclipse internal core eclipse internal core eclipse internal core run eclipse core run eclipse internal core eclipse core internal run eclipse core run eclipse core internal notify eclipse core internal eclipse core internal eclipse core internal eclipse core internal run eclipse core internal worker run worker entry eclipse core message refreshing local file system subentry eclipse core message project description file project titanium missing file important information project project function properly file entry eclipse core message file found titanium titanium feature feature stack io titanium titanium feature feature file directory io open native method io eclipse core internal local eclipse core internal read eclipse core internal file file eclipse internal core eclipse internal core eclipse internal core initialize eclipse internal core eclipse internal core eclipse internal core eclipse internal core eclipse internal core eclipse internal core run eclipse core run eclipse internal core eclipse core internal run eclipse core run eclipse core internal notify eclipse core internal eclipse core internal eclipse core internal eclipse core internal run eclipse core internal worker run worker code,8
714,714,APSTUD-7270,show char limit git commit message field show char limit git commit message field would nice would show line commit message field longer know git commit never longer post writing git commit suggestion good length could show grey line text field much like done regular editor also command line option change value,Show char limit in the git commit message field show char limit git commit message field would nice would show line commit message field longer know git commit never longer post writing git commit suggestion good length could show grey line text field much like done regular editor also command line option change value,8
715,715,APSTUD-7272,split derby separate split derby separate ship apache derby part made possibly shipped certain already machine,Split derby into separate plugin split derby separate ship apache derby part made possibly shipped certain already machine,5
