,issuekey,title,description,storypoint
402,BAM-9680,Oauth Access Token and Plugin Manager option is broken when Bamboo integrate with LDAP with the cache attribute is set to false,access token manager option broken bamboo integrate cache attribute set false currently bamboo user repository cache set false example shown code key name ad repository cache false code cache turn user click access token manage option throw following exception user direct login page code error error user user naming cannot class sun root exception sun found bundle service provider user repository user search search user search search user user delegation sun reflect invoke unknown source sun reflect invoke unknown source reflect method invoke unknown source crowd integration invoke unknown source bucket user bamboo user sun reflect invoke unknown source sun reflect invoke unknown source reflect method invoke unknown source support framework framework proceed transaction interceptor invoke framework proceed framework invoke unknown source bamboo user authentication seraph seraph seraph seraph seraph sal bamboo user sun reflect native method sun reflect invoke unknown source sun reflect invoke unknown source reflect method invoke unknown source support service importer support internal service importer support internal invoke framework proceed support support invoke framework proceed service internal service internal invoke framework proceed service importer support invoke framework proceed support support invoke framework proceed framework invoke unknown source internal user service service service service service service eclipse jetty handle eclipse jetty filter filter core rest context filter filter filter filter eclipse jetty module filter module filter eclipse jetty filter filter filter eclipse jetty bamboo filter eclipse jetty anonymous bamboo filter bamboo filter eclipse jetty bamboo filter core eclipse jetty eclipse jetty seraph filter eclipse jetty seraph filter eclipse jetty filter filter internal filter filter filter security filter filter filter filter filter eclipse jetty hibernate support bamboo persistence web filter eclipse jetty filter filter filter eclipse jetty web filter web filter eclipse jetty eclipse jetty eclipse jetty server handler handle eclipse jetty security handle eclipse jetty server session eclipse jetty server handler eclipse jetty eclipse jetty server session eclipse jetty server handler eclipse jetty server handler handle eclipse jetty server handler handle eclipse jetty server server handle server eclipse jetty server eclipse jetty server eclipse jetty eclipse jetty eclipse jetty server handle eclipse jetty io handle eclipse jetty io access eclipse jetty io run eclipse jetty thread run thread run unknown source naming cannot class sun root exception sun found bundle service provider naming unknown source naming unknown source naming unknown source naming unknown source naming directory unknown source user repository sun found bundle service provider unknown source class native method class unknown source sun naming internal unknown source sun apache framework apache framework access apache framework unknown source apache framework apache framework apache framework code current set repository cache true shown code key name ad repository cache true code problem user,3
403,BAM-9687,Possible race condition for build label addition,possible race condition build label addition couple day ago getting error back many along following system error default job build labeller custom build post complete action run cannot add label build cannot add label build bamboo sun reflect invoke unknown source sun reflect invoke reflect method invoke method support framework framework proceed transaction interceptor invoke framework proceed framework invoke unknown source sun reflect invoke unknown source sun reflect invoke reflect method invoke method support framework framework proceed bamboo security intercept invoke framework proceed framework invoke unknown source bamboo labeller bamboo labeller bamboo labeller call sun reflect invoke unknown source sun reflect invoke reflect method invoke method support framework framework proceed hibernate invoke framework proceed framework invoke call unknown source bamboo build run bamboo variable execute bamboo build bamboo build event legacy invoke event internal run concurrent worker concurrent worker run bamboo build pipeline concurrent run thread run thread dao query return unique result hibernate hibernate hibernate execute hibernate execute bamboo sun reflect invoke unknown source sun reflect invoke reflect method invoke method support framework framework proceed transaction interceptor invoke framework proceed framework invoke unknown source bamboo bamboo call bamboo call bamboo bamboo two separate widely used pretty obvious hibernate exception bamboo duplicate ended duplicate label telling use original label relevant content prior fix select label name name label label set sec select id null row set sec select id null row set sec select duration successful null null null bamboo system none build finished null row set sec select duration successful null null null bamboo system none build finished null row set sec select build title description default job job row set sec select build title description default job job row set sec hit similar issue plan creation race condition bam recently separate race condition affecting creation,2
404,BAM-9692,Test (and fix is required) agent and server wrapper with openjdk7,nan,2
405,BAM-9750,Update checkout task definition on repository update and clone,nan,2
406,BAM-9758,Add server pause button to UPM decorator,add server pause button decorator need add server pause button decorator warning pause server upgrade may fail,2
407,BAM-9856,My Bamboo looks weird when more than one commit is involved in a build :-),bamboo weird one commit involved build link build latest user commit bug method query result latest,1
408,BAM-9868,Bamboo should use default application link to retrieve issues +from jira 4.2.x+ when no project entity link is set up for a plan.,bamboo use default application link retrieve x project entity link set plan reproduce grab color red color reproduce problem grab bamboo set application link bamboo use outgoing basic access set test project test issue instance set test project test plan bamboo instance force plan detect repository contain commit issue comment example test test echo add commit user user initial echo commit user user bam message message repeat line need trigger bamboo build go build result page plan build contain bam replace bam instance test issue click bam get unexpected error page panel see issue icon link instance instead see something like retrieve similar error remember tab well,2
409,BAM-9941,ActiveMQ JMS data file no longer found causing builds not able to launch,data file longer found causing able launch title server log summary error bamboo task queue page queue io could locate data file opt bamboo confluence bamboo data current store bamboo log apache broker region reset apache broker region reset apache broker region queue queue apache broker region queue queue apache broker region queue iterate queue apache thread apache thread run concurrent worker concurrent worker run thread run thread io could locate data file opt bamboo confluence bamboo data current store bamboo log apache broker region apache broker region reset io could locate data file opt bamboo confluence bamboo data current store bamboo log apache journal journal journal apache journal journal read journal apache store load apache store apache store execute apache page transaction execute transaction apache store apache store apache broker region apache broker region error bamboo task journal looking key found log number length log number length log number length log number length log number length log number length log number length log number length log number length log number length log number length log number length log number length log number length log number length log number length log number length log number length log number length log number length log number length log number length log number length log number length log number length log number length title remote unable send sending new heartbeat since old one still sent last successful transmission time ago dropping current heartbeat sending new heartbeat since old one still sent last successful transmission time ago dropping current heartbeat likely apache browse apache browse internally browse browse server roll unable capture beginning problem confirmed server side log present,2
410,BAM-9957,Scheduled backup fails randomly while expiration is running at the same time.,backup randomly expiration running time support browse provide check backup wait running expiration finish expiration wait running backup finish,3
411,BAM-9976,Bamboo AMPS setup should hit the updateDefaultsLocalCapability link after import,bamboo setup hit link import absolute pain bamboo set could click action import stuff would get local environment,2
412,BAM-10038,"POMs from 3.3.2 Source code released to customers is still using ""3.3-SNAPSHOT""",source code still snapshot source code still snapshot,1
413,BAM-10054,Streams 5 aggregation for Studio,aggregation studio chai ill get comment,1
414,BAM-10057,Icons in Currently Building list are cut off,nan,1
415,BAM-10058,Test summary should show how many tests have been Quarentined (if any),nan,1
416,BAM-10059,Different table for Quarantined test results on Result Summary,nan,2
417,BAM-10060,Quarantine table on Tests tab should have column to show which user quarantined the test,nan,2
418,BAM-10061,Button for enabling and disabling a test in Quarantine on the Result summary,nan,1
419,BAM-10062,Make test Quarantine work for all Tasks that have support for Tests,nan,1
420,BAM-10063,Styling for new combined Plan Status and History Navigator,nan,3
421,BAM-10064,Improved email templates,merge work test across common litmus would make lot polish new already done,2
422,BAM-10089,Improvements to EBS mounting,mounting support,5
423,BAM-10090,Indexing problem in table USER_COMMIT because of column COMMIT_REVISION text type,indexing problem table column text type error column table set text code error main unsuccessful create index error main blob text column used key specification without key length code limitation indexing text type error key specification without key length post read type maximum change column type text,2
424,BAM-10092,Bamboo 3.3 does not respect @RequiresRestart ,bamboo respect tried bumping support bamboo got failing everything worked bamboo something wrong bamboo note new module restart work e,3
425,BAM-10094,Newer Bamboo versions are not shipping the svnkit for the jsvn script.,bamboo shipping script bamboo x shipped necessary currently jar available however jar also necessary since missing following exception running code exception thread main core main core net run security native method net sun launcher launcher code,1
426,BAM-10095,An administrator should be able to enable or disable Agent Authentication,nan,2
427,BAM-10096,An administrator must be able to approve an agent when it connects for the first time,nan,3
428,BAM-10097,An administrator should be able to provide a wild card mask to validate an agents IP address,nan,1
429,BAM-10100,An administrator should be given the appropriate directions in the Agent log to approve the agent if it is not approved,nan,1
430,BAM-10101,An administrator should be provided a way to approve all connected agents,administrator provided way approve connected confirm screen review,1
431,BAM-10104,Repository Isolation not available via the UI in Bamboo 3.3,repository isolation available via bamboo documentation configure repository isolation confluence display bamboo repository isolation seem present builder,1
432,BAM-10105,Can't access artifacts due to permission error,nan,2
433,BAM-10106,An administrator should be able to auto accept connected agents that are connected when the agent auth is enabled,nan,1
434,BAM-10107,An administrator should be able to revoke approved keys,nan,1
435,BAM-10108,Merge and add Functional test for Agent Authentication,nan,2
436,BAM-10171,HelpPathResolver shouldn't throw an NPE when called with a null argument,throw null argument bam reproduce remove execute issue resolved need remove exclusion test,1
437,BAM-10178,Validate and properly used repository name on Plan create wizard,nan,1
438,BAM-10202,Failed build email should include build errors iff only one Job failed and no tests failed,build include build one job show build one job like moment one click determine build,1
439,BAM-10254,CSS images do not load after base url changes,nan,2
440,BAM-10344,User can override Plan Branch Build Strategy,nan,2
441,BAM-10354,Update breadcrumbs ,nan,2
442,BAM-10355,Tabbed content re-design,nan,4
443,BAM-10356,New Plan Navigator,new plan navigator job list,1
444,BAM-10357,New Navigation Sidebar Layout,new navigation layout new layout,2
445,BAM-10358,New Branch List Component,new branch list component need work plan summary plan configuration branch selector drop,3
446,BAM-10359,Non-Tabbed content re-design,nan,2
447,BAM-10360,New Plan Statistics component,nan,1
448,BAM-10361,Update Status Ribbon for new UI,nan,1
449,BAM-10362,Global Admin Re-Design,global design chrome navigation bar,4
450,BAM-10426,Event Listeners,nan,2
451,BAM-10427,Build Process plugin points,nan,2
452,BAM-10429,SAL Plugin,sal considered project,1
453,BAM-10430,Random config changes to master dont cause branch to blow up,nan,3
454,BAM-10438,Functional test TestReportingTest tests are not being run and must be updated for the new source repository code,functional test run must new source repository code run still old source code must included,2
455,BAM-10503,Remote triggering for branches,remote master plan also trigger child,1
456,BAM-10577,Bamboo page constantly refreshes,bamboo page constantly note actually confluence bamboo browse kept refreshing page build run log output,1
457,BAM-10613,Validation for when the default repository is changed on a Plan with Plan Branches,validation default repository plan plan repository repository contain support plan need input,2
458,BAM-10651,Html email show as text after gmail rewrites email,show text circumstance actually content e g distribute group rewrite incorrect order resulting part first instead last tracked superfluous part mail top removed get correctly,2
459,BAM-10656,NPE in bamboo sandbox plugin,bamboo sandbox sandbox bamboo sandbox bamboo execute bamboo run bamboo variable execute bamboo bamboo start sun reflect invoke unknown source sun reflect invoke reflect method invoke method support framework framework proceed interceptor invoke framework proceed framework invoke start unknown source sun reflect invoke unknown source sun reflect invoke reflect method invoke method support framework invoke start unknown source bamboo plan bamboo plan access bamboo plan call bamboo plan call concurrent bamboo plan lock bamboo plan bamboo plan start bamboo trigger sun reflect invoke unknown source sun reflect invoke reflect method invoke method event internal invoke event internal run concurrent worker concurrent worker run bamboo build pipeline concurrent run thread run thread,1
460,BAM-10677,"Bamboo executes all ""tries"", even if no new code is commited during the Quiet Period in Subversion",bamboo even new code quiet period subversion new done quite period bamboo run one try however even code bamboo always waiting maximum number code get action bam pool thread path private trunk version bam pool thread found one change plan waiting see bam pool thread path private trunk version bam pool thread found one change plan waiting see bam pool thread path private trunk version bam pool thread found one change plan waiting see bam pool thread path private trunk version bam pool thread found one change plan waiting see one retry bam pool thread path private trunk version bam pool thread change detection found code,2
461,BAM-10693,Allow Bamboo to ignore commits with certain commit messages,allow bamboo ignore certain commit useful feature infrastructure allow u ignore merge bamboo,3
462,BAM-10706,Official Support OpenJDK 1.7,nan,2
463,BAM-10804,Dependencies for Plan Branches,plan trigger child plan child plan branch name exactly branch configuration plan level branch configuration,3
464,BAM-10841,Tab label is wrong for Build Summary,nan,1
465,BAM-10870,Detect Branches should show dialog where user can pick branches to create,nan,5
466,BAM-10882,Branch variables page should have the key be a select list with optgroups for global vs plan,branch page key select list global plan version,2
467,BAM-10890,NPE in Branch detection when timeout occurs,branch detection warn thread could reach provider company stream connection error pool thread repository error plan git cannot open git pack bamboo repository git cannot open git pack bamboo git bamboo git bamboo repository load bamboo repository load common cache compute common cache segment compute common cache segment common cache common cache get bamboo repository bamboo plan branch bamboo plan branch bamboo plan branch access bamboo plan branch run bamboo build pipeline concurrent run thread run thread shaded eclipse git cannot open git pack shaded eclipse transport connect shaded eclipse transport bamboo git net read timed net native method net read sun net internal sun net internal sun net internal read sun net internal sun net internal sun net internal read io fill io io read sun net sun net sun net protocol net sun net protocol shaded eclipse response shaded eclipse transport connect error pool thread repository error plan node node git cannot open git pack bamboo repository node git cannot open git pack bamboo git bamboo git bamboo repository load bamboo repository load common cache compute common cache segment compute common cache segment common cache common cache get bamboo repository bamboo plan branch bamboo plan branch bamboo plan branch access bamboo plan branch run bamboo build pipeline concurrent run thread run thread shaded eclipse node git cannot open git pack shaded eclipse transport connect shaded eclipse transport bamboo git net read timed net native method net read sun net internal sun net internal sun net internal read sun net internal sun net internal sun net internal read io fill io io read sun net sun net sun net protocol net sun net protocol shaded eclipse response shaded eclipse transport connect pool thread plan node found pool thread plan found error pool thread uncaught exception thread pool thread common base common collect bamboo plan branch bamboo plan branch bamboo plan branch access bamboo plan branch run bamboo build pipeline concurrent run thread run thread error pool thread uncaught exception thread pool thread common base common collect bamboo plan branch bamboo plan branch bamboo plan branch access bamboo plan branch run bamboo build pipeline concurrent run thread run thread message broker bamboo id shackle shutting connector shackle stopped connector bamboo stopped bamboo home store bamboo stopped stopping queue stopping topic stopped message broker bamboo id shackle stopped,1
468,BAM-10903,Include SSH example in shipped jetty.xml,include example shipped jetty currently user unable bamboo server jetty due default setting ship bamboo installation code name bamboo default code tag code name bamboo default code great could change tag installation distribution distribute user lastly would great default jetty come configuration following documentation confluence display bamboo running bamboo,1
469,BAM-10937,Shallow clones should be disabled when integration is enabled,shallow disabled integration work shallow need make sure user notified disable cannot enable shallow work need tested,3
470,BAM-10940,User reported as code updater not consistent in Bamboo e-mail notifications,user code consistent bamboo e mail change code bonfire bon bon bon build bamboo browse bon bon,2
471,BAM-10945,Author and Committer have to be made configurable (at least for Git),author committer made least git otherwise work,2
472,BAM-10980,Prettier handling of integration errors,handling integration attached example short error almost readable merge much worse,2
473,BAM-10997,Validate that Task plugins without a view template do not make the Task unusable,validate task without view template make task unusable longer view template task check possible create task without view template e g validate need view template,1
474,BAM-11068,Make first commit search asynchronous.,nan,3
475,BAM-11096,Bamboo Git Plugin (native mode) shouldn't hang when using ssh protocol on windows.,bamboo git native mode protocol reproduce grab machine install minimal git code p grab bamboo think error still occur set plan git repository protocol example git bamboo git git use authentication type set account accordingly use machine point remote agent connect bamboo bamboo administration set remote agent use git capability use native git instead run plan behavior build code possibly proxy fingerprint host key behavior build build support browse port git repository polling,3
476,BAM-11107,Show X out of Y branches on Branch Creation dialog,nan,1
477,BAM-11108,Disable buttons when creating branch.,nan,1
478,BAM-11116,Integration Strategy UI is broken for longer field names,nan,1
479,BAM-11117,Rename Integration Strategy to Merge Strategy,nan,1
480,BAM-11118,"Merge Strategy ""default"" should be labeled default",nan,1
481,BAM-11128,Git revision not shown for plan,git revision shown plan bamboo show git revision bamboo rev build,2
482,BAM-11129,When a plan uses 2 repositories and you clone the plan and change one repository the other will often error out,plan clone plan change one repository often error see bamboo browse bamboo browse example error,2
483,BAM-11132,"""Run"" menu in configuration confusing",run menu configuration tell going run branch plan incorrectly couple time,1
484,BAM-11170,mvn:deploy a final version of all EC2 images on prod account before release,nan,1
485,BAM-11188,HipChat build notifications,nan,3
486,BAM-11191,Created issue should be linked in Bamboo,issue linked bamboo issue show related result,2
487,BAM-11195,Import/Export for ActiveObjects,import export time box day apparently straight forward hookup according sam,3
488,BAM-11250,Improve AMI customisation process and documentation ,improve ami process documentation need run entire process update documentation reflect process write host improve currently difficult find version bamboo elastic image need safe always use latest customer find please try process see shake see,3
489,BAM-11285,Make all committers automatically responsible when build fails,make automatically responsible build make failing build responsible failure,1
490,BAM-11287,User can claim all responsibility for a build failure,nan,1
491,BAM-11599,JIRA login screen displayed in dialog looks weird,login screen displayed weird reciprocal application link configure got,2
492,BAM-11600,Rewrite JIRA issue details retrieval to use REST api not RSS.,rewrite issue retrieval use rest bam currently use retrieve issue status icon issue summary tab panel wrong rewrite use rest properly,3
493,BAM-11601,Bamboo artifacts don't get collected if they are located into directories,bamboo get collected code file zip directory directory test used test location used zip copy pattern way document confluence display job build code however artifact get,1
494,BAM-11602,Bamboo sometimes kills processes not belonging to it on Windows,nan,5
495,BAM-11603,Database deadlock in MySQL,deadlock tardigrade bamboo browse artifact bamboo log output log could related well code bam pool thread plan random finished bam test agent agent pool thread getting list tue getting list sun warn bam pool thread error error bam pool thread deadlock found trying get lock try transaction warn bam pool thread error error bam pool thread deadlock found trying get lock try transaction error bam pool thread could synchronize state session bam pool thread rerun still entry rerun currently get bamboo start action get bamboo action bam test agent agent pool thread getting list getting list tue bam pool thread event bamboo event source bamboo plan bam pool thread plan cache bam pool thread checked since plan master plan error bam pool thread uncaught exception thread bam pool thread dao hibernate operation could execute batch update deadlock found trying get lock try transaction exception deadlock found trying get lock try transaction deadlock found trying get lock try transaction net hibernate net hibernate net hibernate net hibernate execute net hibernate net hibernate find net hibernate list net hibernate bamboo hibernate execute hibernate execute bamboo sun reflect invoke unknown source sun reflect invoke reflect method invoke method support framework framework proceed transaction interceptor invoke framework proceed framework invoke unknown source bamboo sun reflect invoke unknown source sun reflect invoke reflect method invoke method support framework framework proceed bamboo security intercept invoke framework proceed transaction interceptor invoke framework proceed framework invoke unknown source bamboo plan bamboo plan sun reflect invoke unknown source sun reflect invoke reflect method invoke method support framework framework proceed transaction interceptor invoke framework proceed bamboo author invoke framework proceed framework invoke unknown source bamboo plan run concurrent bamboo plan bamboo bamboo access bamboo run concurrent bamboo execute bamboo access bamboo run concurrent bamboo sun reflect invoke unknown source sun reflect invoke reflect method invoke method support framework framework proceed hibernate invoke framework proceed interceptor invoke framework proceed framework invoke unknown source sun reflect invoke unknown source sun reflect invoke reflect method invoke method support framework framework proceed hibernate invoke framework proceed framework invoke unknown source event legacy invoke bamboo event run concurrent worker concurrent worker run bamboo build pipeline concurrent run thread run thread code,5
496,BAM-11604,ViewAgent action slow when there's a lot of data,action slow lot data action slow lot data either remote elastic agent history probably missing index,3
497,BAM-11607,Create reciprocal link from JIRA to Bamboo when manually linking result to issue,create reciprocal link bamboo manually linking result issue manual link done tab instead use linked,1
498,BAM-11608,Create reciprocal link from JIRA to Bamboo when manually linking result to issue,create reciprocal link bamboo manually linking result issue manual link done tab instead use linked,1
499,BAM-11609,Some reponsibility not being shown on the Wallboard,shown wallboard tardigrade bamboo browse responsible wallboard show need investigate,2
500,BAM-11624,Show X lines of logs on the error log summary if no error log summary has been set,nan,1
501,BAM-11626,Notification when responsibility is manually changed,notification responsibility manually add notification responsibility fire make change bamboo responsibility name change failure status check text remove disabled build made responsible build x made responsible build x made responsible build,2
502,BAM-11627,Add Linked JIRA Issue should be shown in dialog,add linked issue shown add menu create issue group create link issue together remove ability set type,1
503,BAM-11628,Add Linked JIRA Issue should be shown in dialog,add linked issue shown add menu create issue group create link issue together remove ability set type,1
504,BAM-11629,Keyboard shortcut for create issue,keyboard create issue pressing c result summary show create issue build,1
505,BAM-11630,Make HipChat plugin work for change in responsibilities notification type,make work change notification type possibly make extensible general dont edit every notification type e could use content maybe send,1
506,BAM-11631,Going directly to Bamboo's configureGlobalPermissions.action erases all permissions,going directly bamboo action create user give access use restricted bamboo user go directly path build action refresh page go view page erased effect data loss form do people use bamboo support fixing pita first picked think bamboo webwork problem able reproduce bamboo instance,2
507,BAM-11632,Null environment variable values prevent builds from running,null environment variable prevent running bamboo task execute task bamboo task execute bamboo task bamboo task execute bamboo build pipeline call sun reflect invoke unknown source sun reflect invoke reflect method invoke method support framework framework proceed hibernate invoke framework proceed framework invoke call unknown source bamboo build agent build bamboo build agent bamboo build agent run bamboo build pipeline concurrent run thread run thread access value put put process process start process execute bamboo process sun reflect invoke unknown source sun reflect invoke reflect method invoke method invoke unknown source sun reflect invoke unknown source sun reflect invoke reflect method invoke method bridge external invoke unknown source bamboo task execute probably change empty whenever environment put,1
508,BAM-11938,Exception on My Bamboo -> My Broken Plans,exception bamboo broken seen tardigrade code error action bamboo expression build build undefined line column plan problematic instruction build build line column plan user directive line column plan user directive line column core expression build build undefined line column plan core core expression expression core accept core environment visit environment core accept core environment visit environment core macro context macro core environment visit environment core accept core environment visit environment core accept core environment visit environment core context core environment visit environment code,1
509,BAM-11939,Mismatch between 'merged' status of XML and BuildDefinition,mismatch status build definition snapshot problem build definition longer taken master chain,3
510,BAM-11950,"Combine ""Automatic Detection"" and ""Automatic removal"" into a single ""Automatically manage branches"" feature",combine automatic detection automatic removal single automatically manage feature implement see attached subversion root section still top screen heading automatic branch detection change automatically manage description bamboo automatically manage creation new bamboo new branch version control system removal branch period inactivity detection new every becomes automatically manage remove removed remove becomes part section automatically manage remove description automatically removed period branch made exclude individual branch removed version control system cleanup daily create upgrade task disable automatic removal automatically manage disabled since automatic creation automatic removal combined wont possible enable disable change automatic removal value move section bottom page expiry zero expire,2
511,BAM-11952,Create Branch error handling looks broken,create branch error handling broken spinner continue spin error message weird,1
512,BAM-11956,Get more tasks link on task browser is broken,get link task browser broken file bug ecosystem net broken link directly category bamboo popular category bamboo,1
513,BAM-12037,A user can manually link any branch to any issue.,user manually link branch issue handle manual linking wrong work link branch issue one already set remove issue linked branch able link one issue field go branch,2
514,BAM-12285,Improve the UX of the custom build dialog,improve custom build run revision effect border simple blur border empty text input mean use latest revision use use override branch one already current hidden tab moving onto single screen want long list anything scroll maybe switch order around moment scroll specify default repository moment,2
515,BAM-12286,Pass the revision to build via REST,pas revision build via rest ask exactly mind queue resource accept additional parameter like similar issue done part anyway,1
516,BAM-12287,Ensure that once off builds are clearly differentiated from normal builds,ensure clearly normal result summary version effect border simple blur border result list version effect border simple blur border summary version effect border simple blur border,2
517,BAM-12288,Bundle Heroku plugin into Bamboo,bundle bamboo need plan test bamboo server bundle,2
518,BAM-12384,"Allow ""re-running this build"" without triggering dependant child-plans.",allow running build without child rerun build menu version effect border simple blur border user may want run single plan without click run build disable disable building,2
519,BAM-12388,Doc pages that need updating,doc need developer display rest compatibility rest developer display sal compatibility access layer,1
520,BAM-14118,Add the MSTest Agent to stock Windows Elastic Image,add agent stock elastic image test command line utility useful running framework unit test test agent installer fully install visual studio elastic image allow utilize test elastic without ami test agent en u id test agent en u id support team support browse,3
