,Unnamed: 0,issuekey,title,description,storypoint
493,493,DURACLOUD-759,sync tool hidden password option sync tool hidden password option task provide option sync tool allow supply password way via command line reason issue full command used run sync tool remains available process list machine sync tool running fix concern allow define environment variable password would picked sync tool p option provided,Sync Tool: Hidden password option sync tool hidden password option task provide option sync tool allow supply password way via command line reason issue full command used run sync tool remains available process list machine sync tool running fix concern allow define environment variable password would picked sync tool p option provided,1
494,494,DURACLOUD-760,make use durable make use durable task introduce use durable place standard topic order better assurance lost event interruption connection directive currently use established potential sent time connection information found apache durable work apache manage durable,Make use of durable subscriptions for messaging connections make use durable task introduce use durable place standard topic order better assurance lost event interruption connection directive currently use established potential sent time connection information found apache durable work apache manage durable,2
495,495,DURACLOUD-761,auditor auditor auditor well service reporter part,Auditor not receiving messages auditor auditor well service reporter part,2
496,496,DURACLOUD-763,notification address validation need work notification address validation need work dan used validate address used send notification properly handle valid particular example provided setting value notification originator user error valid notification user issue regular expression used valid like one,Notification email address validation needs work notification address validation need work dan used validate address used send notification properly handle valid particular example provided setting value notification originator user error valid notification user issue regular expression used valid like one,1
497,497,DURACLOUD-764,ability easily share link content ability easily share link content simple way share content something like share button feature content would likely work initially could content open would keep manually find storage content item find way share instead user could pop window could send perhaps generate code feature would make convenient platform large otherwise difficult share large around via feature would notionally similar link help en,Ability to easily share links to DuraCloud content ability easily share link content simple way share content something like share button feature content would likely work initially could content open would keep manually find storage content item find way share instead user could pop window could send perhaps generate code feature would make convenient platform large otherwise difficult share large pas around via feature would notionally similar link help en,2
498,498,DURACLOUD-766,error error issue time latest sync tool trunk seeing seemingly unending series like add written window run see anything obvious log account error read status display tell working despite error train gone persist across tried couple time removing content log directory back version problem,SyncTool error error issue time latest sync tool trunk seeing seemingly unending series like add written window run see anything obvious log account error read status display tell working despite error train gone persist across tried couple time removing content log directory back version problem,2
499,499,DURACLOUD-767,use bucket system space remove feature set space use bucket system space remove feature set space new glacier storage provider brought back light missing ability set bucket level point used file bucket store space work glacier model file glacier along content current making use space issue resolved two make use bucket store space remove feature step necessary bucket none would possible allow limited number provided user limited character set fact feature currently use simply,Use S3 bucket tags for system space properties and remove feature allowing users to set space properties. use bucket system space remove feature set space new glacier storage provider brought back light missing ability set bucket level point used file bucket store space work glacier model file glacier along content current making use space issue resolved two make use bucket store space remove feature step necessary bucket none would possible allow limited number provided user limited character set fact feature currently use simply,6
500,500,DURACLOUD-768,bit integrity service report empty bit integrity service report empty running bit integrity service space content successfully link report file report file actually exist note problem resolved task ensure bit integrity get x service empty,Bit Integrity Tools: Service report not created for empty spaces bit integrity service report empty running bit integrity service space content successfully link report file report file actually exist note problem resolved task ensure bit integrity get x service empty,1
501,501,DURACLOUD-769,remove space remove space order support bill strategy glacier see,Remove Space Properties and Tags in Duradmin remove space order support bill strategy glacier see,1
502,502,DURACLOUD-771,expose ability retrieve content glacier expose ability retrieve content glacier ability use glacier storage provider glacier additional able retrieve content storage task expose additional via,UI: Expose the ability to retrieve content items from Glacier in DurAdmin expose ability retrieve content glacier ability use glacier storage provider glacier additional able retrieve content storage task expose additional via,2
503,503,DURACLOUD-772,glacier provide way perform limited file glacier provide way perform limited file glacier storage provider low cost storage retrieval add quickly task limit ability request content way minimize risk high,Glacier: provide a way for users to perform limited file retrievals glacier provide way perform limited file glacier storage provider low cost storage retrieval add quickly task limit ability request content way minimize risk high,2
504,504,DURACLOUD-773,allow glacier used primary storage provider allow glacier used primary storage provider task allow glacier primary provider rather,Allow Glacier to be used as a primary storage provider allow glacier used primary storage provider task allow glacier primary provider rather,3
505,505,DURACLOUD-774,pull tool pull tool task copy tool order expose feature order ongoing development occur transferred tool tested technical non technical staff ensure easily properly usability,Pull the UpSync tool into the DuraCloud baseline pull tool task copy tool order expose feature order ongoing development occur transferred tool tested technical non technical staff ensure easily properly usability,4
506,506,DURACLOUD-775,make client side easily available make client side easily available task update provide obvious link allow client side sync tool tool tool,UI: Make client-side tools easily available make client side easily available task update provide obvious link allow client side sync tool tool tool,2
507,507,DURACLOUD-776,option retrieval tool set time option retrieval tool set time sync tool preserve local time stamp information content item task add option retrieval tool set time assuming time stamp information,Option for Retrieval Tool to set time stamps on retrieved files option retrieval tool set time sync tool preserve local time stamp information content item task add option retrieval tool set time assuming time stamp information,2
508,508,DURACLOUD-778,handle glacier storage state gracefully handle glacier storage state gracefully content glacier view copy edit content result error status task provide useful feedback attempt content item glacier specifically call made glacier content item via thrown content item recently added glacier simply task show user appropriate error message content glacier error message indicate user contact support wish retrieve content item,UI: Handle Glacier storage state errors gracefully handle glacier storage state gracefully content glacier view copy edit content result error status task provide useful feedback attempt content item glacier specifically call made glacier content item via thrown content item recently added glacier simply task show user appropriate error message content glacier error message indicate user contact support wish retrieve content item,1
509,509,DURACLOUD-780,sync tool include top level directory option flag sync tool include top level directory option flag several trial customer synchronization tool provide configuration option flag entire directory path included upon currently top level directory naming content via sync tool new flag sync tool would enable entire folder structure included name content,sync tool include top level directory option/flag sync tool include top level directory option flag several trial customer synchronization tool provide configuration option flag entire directory path included upon currently top level directory naming content via sync tool new flag sync tool would enable entire folder structure included name content,1
510,510,DURACLOUD-781,advance advance task add advanced sync tool particular user able set connection port well ability select sync option,SyncToolUI advance config advance task add advanced sync tool particular user able set connection port well ability select sync option,2
511,511,DURACLOUD-784,update latest update latest dependency pom old version version formally support particular specialized work security tested update require little effort little impact,Update Duracloud to the latest ActiveMQ update latest dependency pom old version version formally support particular specialized work security tested update require little effort little impact,1
512,512,DURACLOUD-786,allow removing sync initial allow removing sync initial currently walking initial setup wizard select sync directory file accidentally way remove except cancel start wizard task allow selected removed update area,SyncToolUI: Allow for removing sync directories in initial config allow removing sync initial currently walking initial setup wizard select sync directory file accidentally way remove except cancel start wizard task allow selected removed update area,2
513,513,DURACLOUD-787,inconsistent glacier root inconsistent glacier root root edit copy edit file glacier get inconsistent failure,Inconsistent Glacier Errors for Root Users in Duradmin inconsistent glacier root root edit copy edit file glacier get inconsistent failure,1
514,514,DURACLOUD-788,notify user restart change configuration notify user restart change configuration configuration tab configuration take effect stop start cycle tool user option provided perform stop start wait,SyncToolUI: Notify user that restart is required after change to configuration. notify user restart change configuration configuration tab configuration take effect stop start cycle tool user option provided perform stop start wait,2
515,515,DURACLOUD-790,ie ie following discovered via ie testing release retrieve glacier content item ie show notice message seen chrome instead message busy show filtering content item work ie ie space refresh selection space forgotten display tab selected,UI on IE issues ie following discovered via ie testing release retrieve glacier content item ie show notice message seen chrome instead message busy show filtering content item work ie ie space refresh selection space forgotten display tab selected,2
516,516,DURACLOUD-794,allow clearing allow clearing task provide way clear noted list,SyncToolUI: Allow clearing of errors allow clearing task provide way clear noted list,1
517,517,DURACLOUD-796,nan,,2
518,518,DURACLOUD-798,stop promptly user stop stop promptly user stop currently tool remains stopping state currently active complete,"Synctool UI should stop promptly when the user clicks ""stop"" stop promptly user stop currently tool remains stopping state currently active complete",2
519,519,DURACLOUD-800,better feedback user without write space better feedback user without write space provide better feedback selected space sync write since simple way collect information front task pay attention coming back sync activity determine likely result provide information user allow aware problem resolution,SyncToolUI: Better feedback for user without write permissions on space better feedback user without write space provide better feedback selected space sync write since simple way collect information front task pay attention coming back sync activity determine likely result provide information user allow aware problem resolution,1
520,520,DURACLOUD-801,shibboleth add access page shibboleth add access page improvement dependent shibboleth branch branded page user authorized access log,Shibboleth: Add 403 Access Denied Page shibboleth add access page improvement dependent shibboleth branch branded page user authorized access log,1
521,521,DURACLOUD-802,shibboleth shibboleth improvement dependent shibboleth branch user page complete browser ala,Shibboleth: Logout shibboleth improvement dependent shibboleth branch user page complete browser ala,1
522,522,DURACLOUD-803,instance disk utilization instance disk utilization initial issue running set sync rate transferred per per reason slow reason rate instance storage space become major culprit catalina catalina log reason much space available turn instance well longer include ephemeral storage space default mounted large ephemeral storage drive case latest instance storage,DuraCloud instance hitting 100% disk utilization instance disk utilization initial issue running set sync rate transferred per le per reason slow reason rate instance storage space become major culprit catalina catalina log reason much space available turn instance well longer include ephemeral storage space default mounted large ephemeral storage drive case latest instance storage,1
523,523,DURACLOUD-804,use library use library current storage provider implementation client originally provided well library client development guide content task update storage use,Use JClouds library for all calls to OpenStack providers use library current storage provider implementation client originally provided well library client development guide content task update storage use,5
524,524,DURACLOUD-805,perform bulk action e g deletion maximum time perform bulk action e g deletion maximum time today went cleanup old test content selected multiple found matter many selected total always read space selected even worse selected total delete selected button first selected kept though select option first two select also occur,Can only perform a bulk action (e.g. deletion) on a maximum of 2 spaces at a time perform bulk action e g deletion maximum time today went cleanup old test content selected multiple found matter many selected total always read space selected even worse selected total delete selected button first selected kept though select option first two select also occur,1
525,525,DURACLOUD-806,recreate storage provider recreate storage provider reason occasion provider start return go issue currently resolved immediately instance issue also resolve amount time since connection issue task update able recreate ideally would happen start see another option would simply recreate set schedule,Recreate storage provider connections recreate storage provider reason occasion provider start return go issue currently resolved immediately instance issue also resolve amount time since connection issue task update able recreate ideally would happen start see another option would simply recreate set schedule,3
526,526,DURACLOUD-808,space size space size would useful notified space size feature would allow configure information via,Space size alerts space size would useful notified space size feature would allow configure information via,3
527,527,DURACLOUD-809,starting sync error error message ugly starting sync error error message ugly compact error description displayed large amount text coming back message breaking look feel,"When starting sync in SyncTool UI throws an error,  the error message is ugly. starting sync error error message ugly compact error description displayed large amount text coming back message breaking look feel",1
528,528,DURACLOUD-810,update retrieve content item storage class update retrieve content item storage class task update getting content include call retrieve storage class object include information content item make possible know content item glacier back information call need made retrieve storage class found message,Update GlacierStorageProvider to retrieve content item storage class update retrieve content item storage class task update getting content include call retrieve storage class object include information content item make possible know content item glacier back information call need made retrieve storage class found message,1
529,529,DURACLOUD-811,print set screen command line sync tool executed mode print set screen command line sync tool executed mode especially automatic display sync tool setup screen reliably displayed browser also display many browser open hard find would helpful display message sync command line would also helpful display part tray icon fashion,Print URL to set up screen on the command line when the Sync Tool is executed in GUI mode print set screen command line sync tool executed mode especially automatic display sync tool setup screen reliably displayed browser also display many browser open hard find would helpful display message sync command line would also helpful display part tray icon fashion,1
530,530,DURACLOUD-813,remove tool reinstate single file remove tool reinstate single file solid part sync tool seemingly constant technology file removed single file option work occur alongside easy access sync tool,"UI: Remove upload tool applet, reinstate single file upload remove tool reinstate single file solid part sync tool seemingly constant technology file removed single file option work occur alongside easy access sync tool",3
531,531,DURACLOUD-823,sync tool provide feedback sync tool provide feedback variety customer sync tool mostly boil user system necessary version task provide actionable feedback attempt use sync tool allow easily resolve get sync tool operational,Sync Tool: Provide feedback for Java issues sync tool provide feedback variety customer sync tool mostly boil user system necessary version task provide actionable feedback attempt use sync tool allow easily resolve get sync tool operational,4
532,532,DURACLOUD-824,sync tool ability restart system sync tool ability restart system task provide way mac sync tool running shutdown restart continue running system restart,Sync Tool: Ability to restart on system reboot sync tool ability restart system task provide way mac sync tool running shutdown restart continue running system restart,3
533,533,DURACLOUD-825,remove dependency particular access key remove dependency particular access key use access key prefix bucket guarantee unique listing also limited matching access key make secret key essentially password available lose secret key would create another credential pair though would show empty space listing new access key match bucket prefix also currently impossible use service best practice task allow display work regardless access key prefix prefix still used since uniqueness still necessary still stripped space however rather specific access key key work since match likely require according access key id character sequence,S3StorageProvider: Remove dependency on a particular access key remove dependency particular access key use access key prefix bucket guarantee unique listing also limited matching access key make secret key essentially password available lose secret key would create another credential pair though would show empty space listing new access key match bucket prefix also currently impossible use service best practice task allow display work regardless access key prefix prefix still used since uniqueness still necessary still stripped space however rather specific access key key work since match likely require according access key id character sequence,2
534,534,DURACLOUD-826,retrieval tool use logging retrieval tool use logging particular code sync tool underlying logger task update retrieval tool way,Retrieval Tool: Use logback for logging retrieval tool use logging particular code sync tool underlying logger task update retrieval tool way,1
535,535,DURACLOUD-827,nan,,1
536,536,DURACLOUD-828,retrieval tool hidden password option retrieval tool hidden password option added hidden password sync tool task make use environment variable pick password retrieval tool help keep functionality two sync,Retrieval Tool: Hidden password option retrieval tool hidden password option added hidden password sync tool task make use environment variable pick password retrieval tool help keep functionality two sync,1
537,537,DURACLOUD-831,support multiple one machine support multiple one machine currently one user per machine assumption incorrect may need look port negotiation installer mix enable multiple single machine,Support multiple instances of synctool ui on one machine support multiple one machine currently one user per machine assumption incorrect may need look port negotiation installer mix enable multiple single machine,2
538,538,DURACLOUD-832,option option command line option option option need culprit line size null command line option used,RetrievalTool NullPointerException when using all spaces option (-a) option command line option option option need culprit line size null command line option used,1
539,539,DURACLOUD-833,configuration tab error configuration tab error problem controller presence property name query param uncheck form sent empty,synctoolui: unchecking options in configuration tab causes 404 error configuration tab error problem controller presence property name query param uncheck form sent empty,1
540,540,DURACLOUD-837,list option space listing function retrieval tool list option space listing function retrieval tool would nice able optionally list well raw list space,List MD5 option for space listing function of Retrieval Tool list option space listing function retrieval tool would nice able optionally list well raw list space,1
541,541,DURACLOUD-838,list content space point view retrieval tool list content space point view retrieval tool would handy able optionally list space content appear list appear show kind dry run retrieval tool way,"List contents of space from a ""pre-chunked"" point of view (Retrieval Tool) list content space point view retrieval tool would handy able optionally list space content appear list appear show kind dry run retrieval tool way",1
542,542,DURACLOUD-839,retrieval tool verify generating listing retrieval tool verify generating listing would nice could tell retrieval tool verify manifest complete set chunk match manifest handy addition browse browse verify mode would probably good idea add couple output verification status success failure explanation column problem,Retrieval Tool:  Verify chunked manifests when generating prechunked listing retrieval tool verify generating listing would nice could tell retrieval tool verify manifest complete set chunk match manifest handy addition browse browse verify mode would probably good idea add couple output verification status success failure explanation column problem,1
543,543,DURACLOUD-841,image gallery viewer image gallery viewer cloud service strategy meeting display cloud service strategy discussion need expressed way view gallery order aid finding collection thinking could accomplished one user select space actually necessary could hard one image library view set would need make rest get list content display one would likely scaled bit make browsing easier would display slightly size rest would also used allow content trying display many option specify prefix filtering would need user would need able see full content id item since link back full size archival image internal system expectation generating necessary low would gallery viewer would load space,Image gallery viewer image gallery viewer cloud service strategy meeting display cloud service strategy discussion need expressed way view gallery order aid finding collection thinking could accomplished one user select space actually necessary could hard one image library view set would need make rest get list content display one would likely scaled bit make browsing easier would display slightly size rest would also used allow content trying display many option specify prefix filtering would need user would need able see full content id item since link back full size archival image internal system expectation generating necessary low would gallery viewer would load space,2
544,544,DURACLOUD-842,include sync tool include sync tool sync tool capture sync tool creator content file last content file path content file content file,DurAdmin: Uploaded files should include same metadata as generated by Sync Tool include sync tool sync tool capture sync tool creator content file last content file path content file content file,1
545,545,DURACLOUD-843,make use server side encryption make use server side encryption task update make use server side encryption feature provided whats new server side encryption support implementation latest dev content encryption default another task update content make use encryption likely need done copy action content copied item written,Make use of S3 Server Side Encryption make use server side encryption task update make use server side encryption feature provided whats new server side encryption support implementation latest dev content encryption default another task update content make use encryption likely need done copy action content copied item written,2
546,546,DURACLOUD-844,sync tool running error sync tool running error sync tool uninstalled application running work properly application stopped removed error program ended error exit code show application running run command f run testing release found command run without f force flag error pop process icon removed task bar process run application still available command force flag run stopped without second call added try running without force flag first unfortunately work error remains,Sync Tool: Uninstalling with app running (on Windows) pops up error dialog sync tool running error sync tool uninstalled application running work properly application stopped removed error program ended error exit code show application running run command f run testing release found command run without f force flag error pop process icon removed task bar process run application still available command force flag run stopped without second call added try running without force flag first unfortunately work error remains,2
547,547,DURACLOUD-846,update latest update latest release issue library used latest time would perform reauthentication token work around issue fixed apache browse task update latest library possible,Update to the latest JClouds update latest release issue library used latest time would perform reauthentication token work around issue fixed apache browse task update latest library possible,1
548,548,DURACLOUD-847,failing connect instance glacier provider failing connect instance glacier provider customer run sync tool version instance glacier storage provider following error starting sync tool exception thread main could create connection due error content null sync sync sync sync main error error content null client client sync storage domain initialize client,SyncTool/StoreClient failing when attempting to connect to a DuraCloud instance with a configured Glacier provider failing connect instance glacier provider customer run sync tool version instance glacier storage provider following error starting sync tool exception thread main could create connection due error content null sync sync sync sync main error error content null client client sync storage domain initialize client,1
549,549,DURACLOUD-848,bulk select delete tool bulk select delete tool several need tool allow perform bulk delete subset content space need tool allow first specify content delete space second perform bulk delete content,Bulk Select/Delete Tool bulk select delete tool several need tool allow perform bulk delete subset content space need tool allow first specify content delete space second perform bulk delete content,1
550,550,DURACLOUD-851,add apache new ami add apache new ami add apache new ami built see browse change made,Add CORS headers to apache config in new AMI add apache new ami add apache new ami built see browse change made,1
551,551,DURACLOUD-857,nan,,3
552,552,DURACLOUD-858,nan,,2
553,553,DURACLOUD-859,nan,,1
554,554,DURACLOUD-860,nan,,2
555,555,DURACLOUD-861,nan,,2
556,556,DURACLOUD-862,remove system remove system work remove include removing entire set like executor support depend,Remove services system remove system work remove include removing entire set like executor support depend,3
557,557,DURACLOUD-863,remove remove work remove use storage,Remove ActiveMQ remove work remove use storage,2
558,558,DURACLOUD-864,update medium streaming work without medium streamer service update medium streaming work without medium streamer service medium streamer service removed medium streaming still need work task allow streaming handle work service used manage,Update media streaming to work without Media Streamer service update medium streaming work without medium streamer service medium streamer service removed medium streaming still need work task allow streaming handle work service used manage,2
559,559,DURACLOUD-865,create push audit queue create push audit queue need decorator new class capture read write write queue later note item,Create AuditStorageProvider to push AuditTasks to audit queue create push audit queue need decorator new class capture read write write queue later note item,5
560,560,DURACLOUD-866,set local logging capture read write storage set local logging capture read write storage already read write work information written local log,Set up local logging to capture read and write storage actions set local logging capture read write storage already read write work information written local log,1
561,561,DURACLOUD-867,space listing displayed chrome browser space listing displayed chrome browser loading application chrome browser list displayed multiple different provider primary provider listing show one storage provider clear way get listing display,Space listing not being displayed in Chrome browser space listing displayed chrome browser loading application chrome browser list displayed multiple different provider primary provider listing show one storage provider clear way get listing display,1
562,562,DURACLOUD-868,upgrade upgrade upgrade update compatible fix build,Upgrade from Maven2 to Maven3 upgrade upgrade update compatible fix build,3
563,563,DURACLOUD-869,sync tool add content id prefix option sync tool add content id prefix option discussion noted would like able break data set perform lower path hierarchy would like full directory path included content id currently way environment either run sync tool high level directory move content around moving content around production storage system practical new feature resolve problem allow prefix option would content transferred keep simple prefix provided would apply content,Sync Tool: add content ID prefix option sync tool add content id prefix option discussion noted would like able break data set perform lower path hierarchy would like full directory path included content id currently way environment either run sync tool high level directory move content around moving content around production storage system practical new feature resolve problem allow prefix option would content transferred keep simple prefix provided would apply content,2
564,564,DURACLOUD-873,option set option set provide option set number used drop box configuration screen,SyncToolUI: Option to set threads option set provide option set number used drop box configuration screen,3
565,565,DURACLOUD-874,option include prefix option include prefix added prefix option task provide way make use new feature,SyncToolUI: Option to include prefix option include prefix added prefix option task provide way make use new feature,1
566,566,DURACLOUD-876,create ami create ami use code add lumberjack update root update,Create 3.0.1 AMI create ami use code add lumberjack update root update,1
567,567,DURACLOUD-877,provide way determine optimal thread setting provide way determine optimal thread setting currently determine ideal number maximize throughput need run tool variety record speed compare time consuming difficult task make thread number optimal throughput simple possible,Provide a way by which users can determine the optimal SyncTool thread setting provide way determine optimal thread setting currently determine ideal number maximize throughput need run tool variety record speed compare time consuming difficult task make thread number optimal throughput simple possible,3
568,568,DURACLOUD-879,update determination method update determination method class common currently oracle net determine file based file extension class used generate transferred current method file found individual user make difficult update better option would use oracle activation purpose would allow u include file therefore much comprehensive,Update mimetype determination method update determination method class common currently oracle net determine file based file extension class used generate transferred current method file found individual user make difficult update better option would use oracle activation purpose would allow u include file therefore much comprehensive,1
569,569,DURACLOUD-880,medium streaming displayed space medium streaming displayed space medium streaming turned space property added space streaming host host value stream space change made unfortunately release streaming host value one space cannot actually use streaming even turned,Media streaming URL not being displayed in space properties medium streaming displayed space medium streaming turned space property added space streaming host host value stream space change made unfortunately release streaming host value one space cannot actually use streaming even turned,1
570,570,DURACLOUD-881,cannot configure turn logging cannot configure turn logging currently unfortunately ideal use example replication task suite use method way tell whether content already content exist expect receive u perform logic like content see local content unfortunately however warning message time row content yet exist warn client error get item zip dev backup due response code value response body value null replication task suite actually fill unnecessary example want new content first check already error x new content logged would cause unnecessary worry anyone looking reality harmless scenario content obviously exist first like warn message blob master main client repeated time log warn default execute method blob master main client ideally way configure logging like task time many rather throw final error rather logging error message multiple time row logging cannot easily switching default execute method log would better way see underlying error turn default get filled repeated note discovered upgrade replication task suite use version common unfortunately logging way unlikely release replication task suite code,Cannot configure or turn off logging of Retrier in ContentStoreImpl cannot configure turn logging currently unfortunately ideal use example replication task suite use method way tell whether content already content exist expect receive u perform logic like content see local content unfortunately however warning message time row content yet exist warn client error get item zip dev backup due response code value response body value null replication task suite actually fill unnecessary example want new content first check already error x new content logged would cause unnecessary worry anyone looking reality harmless scenario content obviously exist first like warn message blob master main client repeated time log warn default execute method blob master main client ideally way configure logging like task time many rather throw final error rather logging error message multiple time row logging cannot easily switching default execute method log would better way see underlying error turn default get filled repeated note discovered upgrade replication task suite use version common unfortunately logging way unlikely release replication task suite code,2
571,571,DURACLOUD-882,fixity check green bar displayed fixity check green bar displayed green bar show date last fixity check displayed feature need new bit integrity system put place allow see health,Fixity check green bar not being displayed fixity check green bar displayed green bar show date last fixity check displayed feature need new bit integrity system put place allow see health,3
572,572,DURACLOUD-884,better handling content added incorrect better handling content added incorrect currently content item added storage provider via put content rest call included content item match provider response file remains storage provider task ensure content check either added removed space return response error code body text better issue,Better handling for content files added with an incorrect checksum better handling content added incorrect currently content item added storage provider via put content rest call included content item match provider response file remains storage provider task ensure content check either added removed space return response error code body text better issue,3
573,573,DURACLOUD-885,limit storage provider limit storage provider current rest call determine available storage instance response set beyond standard set case,Limit storage provider details limit storage provider current rest call determine available storage instance response set beyond standard set case,1
574,574,DURACLOUD-886,restricted streaming restricted streaming would continue use stream would add option limit access content would two setting space open streaming streaming restricted streaming new feature restricted streaming would directly accessible instead expose file new rest method would provided could retrieve could used stream file new rest call would require providing password user administrative new rest call would require ending date time parameter returned longer valid new rest call would allow providing optional parameter address range used access content consumer service case responsible user system access content making call appropriate request retrieve player e g allow user view content,Restricted Streaming restricted streaming would continue use stream would add option limit access content would two setting space open streaming streaming restricted streaming new feature restricted streaming would directly accessible instead expose file new rest method would provided could retrieve could used stream file new rest call would require providing password user administrative new rest call would require ending date time parameter returned longer valid new rest call would allow providing optional parameter address range used access content consumer service case responsible user system access content making call appropriate request retrieve player e g allow user view content,8
575,575,DURACLOUD-887,user user would add new user attribute address range notation attribute user filled future log user management console would require user coming address range would able update attribute management console note feature would need support multiple address range could specific user need able log,User IP limits user would add new user attribute address range notation attribute user filled future log user management console would require user coming address range would able update attribute management console note feature would need support multiple address range could specific user need able log,3
576,576,DURACLOUD-888,make audit manifest rest consistent make audit manifest rest consistent namely make sure parameter null primary storage provider used,Make Audit and Manifest REST methods consistent with other durastore calls make audit manifest rest consistent namely make sure parameter null primary storage provider used,1
577,577,DURACLOUD-890,problem running latest installer work problem running latest installer work trouble installer first problem lack install still luck able reproduce latest installer double icon nothing system log showing output completely helpful output apple peruser job weird reason finder process actually start last message repeated time,Problem running the latest synctool installer works on osx mavericks problem running latest installer work trouble installer first problem lack install still luck able reproduce latest installer double icon nothing system log showing output le completely helpful output apple peruser job weird reason finder process actually start last message repeated time,1
578,578,DURACLOUD-894,make common make common neither parse format,Make org.duracloud.common.DateUtil  threadsafe make common neither parse format,1
579,579,DURACLOUD-895,file size greater integer value file size greater integer value greater integer fail file size set appropriately high ie,Synctool fails when the max file size is greater than max java integer value file size greater integer value greater integer fail file size set appropriately high ie,1
580,580,DURACLOUD-896,add feature skipping new content add feature skipping new content feature initial data proceed without usual see content already since know instead simply transferred need feature come large set small million overhead file overall transfer considerably,Add SyncTool feature which allows for skipping existance checks for new content sets add feature skipping new content feature initial data proceed without usual see content already since know instead simply transferred need feature come large set small million overhead file overall transfer considerably,2
581,581,DURACLOUD-897,add rest bit integrity add rest bit integrity rest support call get last bit integrity report space include along body latest report status report success went well failure well date report accessible head call content well get,Add REST API for Accessing Bit Integrity Reports in DuraStore add rest bit integrity rest support call get last bit integrity report space include along body latest report status report success went well failure well date report accessible head call content well get,2
582,582,DURACLOUD-898,longer loading longer loading longer loading,Spaces no longer loading in Firefox 33.0+ in duradmin longer loading longer loading,1
583,583,DURACLOUD-903,content unexpectedly loading content detail content unexpectedly loading content detail reproduce load space make sure content selected click next content item notice initially checked selected,Clicking content checkbox unexpectedly deselects after loading the content detail  content unexpectedly loading content detail reproduce load space make sure content selected click next content item notice initially checked selected,1
584,584,DURACLOUD-904,make sure change list start current set content make sure change list start current set content issue restart picked old change list file even though set content completely different writing old change list could next run carried change list really fix problem proposal add check restart change list read remove change list actually exist list content,SyncTool: Make sure files restored from change list on re-start are in the current set of content directories make sure change list start current set content issue restart picked old change list file even though set content completely different writing old change list could next run carried change list really fix problem proposal add check restart change list read remove change list actually exist list content,1
585,585,DURACLOUD-910,next space application next space application reproduce issue open select single space notice throbber continuously,Clicking on the checkbox next to a space causes the application to hang. next space application reproduce issue open select single space notice throbber continuously,1
586,586,DURACLOUD-911,failure space content id failure space content id several noted recently mill perform duplication content item content id content id note blank space attached file set mill dead letter queue able reproduce issue create content item name test file note see issue test file test file would appear combination two actual space necessary provoke issue,Failure with space and %20 in content ID on SDSC failure space content id several noted recently mill perform duplication content item content id content id note blank space attached file set mill dead letter queue able reproduce issue create content item name test file note see issue test file test file would appear combination two actual space necessary provoke issue,2
