,issuekey,title,description,storypoint
1140,MESOS-4489,The `cgroups/net_cls` isolator needs to expose handles in the ContainerStatus,need expose responsible network within need expose part status method information go part defined part,1
1141,MESOS-4490,Get container status information in slave. ,get container status information slave part interface introduce allow retrieve container state information agent need use interface retrieve container state information status executor container state information use agent expose various specific configuration e g address network applied container state,3
1142,MESOS-4493,Add ability to create symlink on Windows,nan,3
1143,MESOS-4494,"Implement `size`, `usage`, and other disk metrics reporting on Windows.",nan,3
1144,MESOS-4495,Delete `os::chown` on Windows,nan,1
1145,MESOS-4498,"Refactor os.hpp to be less monolithic, and more cross-platform compatible",nan,1
1146,MESOS-4499,Docker provisioner store should reuse existing layers in the cache.,docker provisioner store reuse cache currently docker provisioner store associated image image found locally even though might already exist cache problematic user new image fetch new image even though already locally,5
1147,MESOS-4500,Expose ExecutorInfo and TaskInfo for isolators.,expose currently image docker necessary support either custom executor command executor,2
1148,MESOS-4505,Hierarchical allocator performance is slow due to Quota,hierarchical allocator performance slow due quota since strip non scalar resource arithmetic quota performance degrade significantly currently resource arithmetic expensive one approach filter use perform arithmetic use valid quota currently set scalar resource,3
1149,MESOS-4506,Posix disk isolator should ignore disk quota enforcement for MOUNT type disk resources.,disk ignore disk quota enforcement mount type disk assume mount type disk exclusive underlying enforce quota e application able exceed quota get write error disk full therefore need enforce quota disk,2
1150,MESOS-4512,Render quota status consistently with other endpoints.,render quota status consistently currently quota status collection converted example response like code role guarantee name role type scalar scalar value name mem role type scalar scalar value code presence e g role misleading address issue make output informative probably introduce model function,3
1151,MESOS-4513,Build failure when using gcc-4.9 - signed/unsigned mismatch.,build failure unsigned mismatch building current master following f po g wall local local local share include include stout include include include boost include c include c till development private build till development private build include include local opt include local opt include local opt subversion include subversion include include unused local c c test f echo f slave load slave load po g wall local local local share include include stout include include include boost include c include c till development private build till development private build include include local opt include local opt include local opt subversion include subversion include include unused local c c test f echo file included include internal internal h include h include h include h testing testing internal char char long long unsigned include h error comparison unsigned integer sign compare include h note definition macro include h testing testing internal char char long long unsigned include h error comparison unsigned integer sign compare ge include h note definition macro f po,1
1152,MESOS-4515,ContainerLoggerTest.LOGROTATE_RotateInSandbox breaks when running on Centos6.,running step bad argument version unknown error step create container logger create container logger module error module instance step check failure stack trace step fail step step flush step step step internal step testing internal step testing internal step testing test run step testing run step testing run step testing internal step testing internal step testing internal step testing run step step main step step unknown,1
1153,MESOS-4517,Introduce docker runtime isolator.,introduce docker currently docker image default configuration included grab necessary handle inside docker return,3
1154,MESOS-4520,Introduce a status() interface for isolators,introduce status interface container end various container e g mem configure change associated respective container network net port configure address associated container currently interface extract run time state given container therefore status method need allow extract container status information,1
1155,MESOS-4523,Enable benchmark tests in ASF CI,enable would nice enable catch performance,3
1156,MESOS-4526,Include the allocated portion of reserved resources in the role sorter for DRF.,include portion reserved role sorter reserved fairness calculation whether since model long forever running task effect equivalent task make reservation available non revocable short term least account portion reservation,1
1157,MESOS-4527,Include allocated portion of the reserved resources in the quota role sorter for DRF.,include portion reserved quota role sorter similar reserved quota role sorter regardless allocation state short term least account,1
1158,MESOS-4528,Account for reserved resources in the quota guarantee check.,account reserved quota guarantee check reserved quota guarantee check cannot continually reserve pull quota pool,2
1159,MESOS-4529,Update the allocator to not offer unreserved resources beyond quota.,update allocator offer unreserved beyond quota eventually want offer unreserved revocable beyond role quota rather offering non revocable beyond role quota guarantee short term choose offer beyond role quota,2
1160,MESOS-4530,NetClsIsolatorTest.ROOT_CGROUPS_NetClsIsolate is flaky,flaky running command bin sh one eventually following output run failure could create unexpected found attached hierarchy,1
1161,MESOS-4531,Document multi-disk support.,nan,2
1162,MESOS-4534,Resources object can be mutated through the public API,object public object current mutation internal state public mutable interface cause mutation involved stripping certain resource summed together end mutation even though math work correctly two addable summed together check,3
1163,MESOS-4535,Logrotate ContainerLogger may not handle FD ownership correctly,may handle ownership correctly one io way module slightly incorrect module output pipe pipe another via io pipe io second pipe closed parent first code try close pipe effectively random,1
1164,MESOS-4536,"Add abstractions of ""owned"" and ""shared"" file descriptors to libprocess.",add file currently file plain easily regarding closed introduce abstraction like ownership expressed alongside affected code,3
1165,MESOS-4539,Exclude paths in Posix disk isolator should be absolute paths.,exclude disk absolute since exclude pattern matching relative path might accidentally irrelevant directory file instance tree file file exclude exclude,2
1166,MESOS-4540,NetClsIsolatorTest.ROOT_CGROUPS_NetClsIsolate fails on CentOS 6,test due issue code run version executor registered slave registered executor starting task sh c sleep forked command failure read control valid hierarchy executor shutdown shutting sending process tree code,1
1167,MESOS-4542,MasterQuotaTest.AvailableResourcesAfterRescinding is flaky.,flaky running bin sh verbose verbose log bad run code run mem disk trying semicolon string format instead mem disk trying semicolon string format instead compacted beginning replica replica log unlearned recover starting replica recovery recover replica empty status replica replica empty status received recover request recover received recover response replica empty status recover replica status starting persisting took replica replica status starting recover replica starting status replica replica starting status received recover request recover received recover response replica starting status recover replica status voting persisting took replica replica status voting recover successfully group recover recover process master master box master allocator authenticate true true true local private help false true basic true true quiet false registry true true version false local share private master master master register master master register loading authentication private master default authenticator master default basic authenticator master authorization master flag flag removed future see upgrade information given hierarchical hierarchical allocator process master newly leader master id master leading master master registrar registrar registrar log start writer replica replica received implicit promise request proposal persisting took replica fill missing replica replica received explicit promise request position proposal persisting action took replica action replica replica received write request position reading position took persisting action took replica action replica replica received learned notice position persisting action took replica action replica replica learned action position log writer ending position reading position took registrar successfully fetched registry registrar applied update registry log append log write append action position replica replica received write request position persisting action took replica action replica replica received learned notice position persisting action took replica action replica replica learned append action position registrar successfully registry registrar successfully registrar log truncate log write truncate action position master registry register hierarchical skipping recovery hierarchical allocator nothing recover replica replica received write request position persisting action took replica action replica replica received learned notice position persisting action took took replica action replica replica learned truncate action position isolation mem slave slave slave store credential credential docker docker docker io true registry docker io run docker sock store docker false fetch help false true copy true isolation mem build default quiet false recover reconnect mem disk sandbox strict true true version false loading credential authentication credential slave slave credential test principal mem disk trying semicolon string format instead slave slave mem disk slave slave slave slave box state state meta status update manager provisioner provisioner recovery complete slave finished recovery slave querying resource estimator sending status slave new master master slave master master slave default cram slave new master new client connection slave received resource estimator master slave authenticator starting authentication session authenticator new server connection received authentication cram authenticate mechanism cram authenticator received authentication start authenticator authentication received authentication step authenticator received authentication step request user test principal realm box server box false false false looking auxiliary property looking auxiliary property request user test principal realm box server box false false true skipping auxiliary property since true skipping auxiliary property since true authenticator authentication success authentication success master successfully principal test principal slave authenticator authentication session cleanup slave successfully master master slave retry registration necessary master slave slave box id registrar applied update registry log append log write append action position replica replica received write request position persisting action took replica action replica replica received learned notice position persisting action took replica action replica replica learned append action position registrar successfully registry log truncate log write truncate action position slave received ping slave observer hierarchical added slave box mem disk master registered slave slave box mem disk hierarchical available allocate slave registered master master given slave id fetcher clearing fetcher cache hierarchical allocation slave sending status replica replica received write request position persisting action took replica action replica replica received learned notice position persisting action took took replica action replica replica learned truncate action position slave meta slave slave forwarding total master received update slave slave box total hierarchical slave box total mem disk hierarchical available allocate,3
1168,MESOS-4544,Propose design doc for agent partitioning behavior,nan,8
1169,MESOS-4545,Propose design doc for reliable floating point behavior,nan,3
1170,MESOS-4546,Mesos Agents needs to re-resolve hosts in zk string on leader change / failure to connect,need resolve string leader change failure connect sample agent log gist note function change list apache blob c c come set agent come first time string original string fail new machine name agent spinning internal loop never two see update list resolve agent detect connected recently kill force resolution agent back,3
1171,MESOS-4554,Investigate test suite crashes after ZK socket disconnections.,investigate test suite socket apache job compiler clang configuration verbose enable enable o docker console test following code run compacted beginning replica replica log unlearned recover starting replica recovery recover replica empty status replica replica empty status received recover request recover received recover response replica empty status recover replica status starting master master master allocator authenticate true true true local help false true basic true true quiet false registry true true version false share master master master register master master register loading authentication master default authenticator master default basic authenticator master authorization given hierarchical hierarchical allocator process master newly leader master id master leading master master registrar registrar registrar persisting took replica replica status starting recover replica starting status replica replica starting status received recover request recover received recover response replica starting status recover replica status voting persisting took replica replica status voting recover successfully group recover recover process log start writer replica replica received implicit promise request proposal persisting took replica fill missing replica replica received explicit promise request position proposal persisting action took replica action replica replica received write request position reading position took persisting action took replica action replica replica received learned notice position persisting action took replica action replica replica learned action position log writer ending position reading position took registrar successfully fetched registry registrar applied update registry log append log write append action position replica replica received write request position persisting action took replica action replica replica received learned notice position persisting action took replica action replica replica learned append action position registrar successfully registry registrar successfully registrar log truncate log write truncate action position master registry register hierarchical skipping recovery hierarchical allocator nothing recover replica replica received write request position persisting action took replica action replica replica received learned notice position persisting action took took replica action replica replica learned truncate action position slave slave slave store false false false credential credential docker docker docker io true registry docker io run docker sock store docker false fetch help false true copy true isolation mem quiet false recover reconnect mem disk true sandbox strict true true run system version false loading credential authentication credential slave slave credential test principal mem disk trying semicolon string format instead slave slave mem disk slave slave slave slave state state meta status update manager version slave finished recovery new master master master master default cram slave querying resource estimator new client connection sending status slave new master master slave master master slave default cram new client connection slave new master master slave received resource estimator authenticator starting authentication session master slave authenticator starting authentication session authenticator new server connection received authentication cram authenticator new server connection authenticate mechanism cram received authentication cram authenticator received authentication start authenticate mechanism cram authenticator authentication authenticator received authentication start received authentication step authenticator authentication authenticator received authentication step request user test principal realm server false false false looking auxiliary property received authentication step looking auxiliary property request user test principal realm server false false true skipping auxiliary property since true skipping auxiliary property since true authenticator authentication success authenticator received authentication step request user test principal realm server false false false looking auxiliary property authentication success master successfully principal test principal looking auxiliary property request user test principal realm server false false true skipping auxiliary property since true skipping auxiliary property since true authenticator authentication success successfully master master sending subscribe call master authenticator authentication session cleanup authentication success master successfully principal test principal slave slave successfully master master authenticator authentication session cleanup slave retry registration necessary retry registration necessary master slave slave id master received subscribe call framework default master framework principal test principal receive role registrar applied update registry master framework default disabled log append log hierarchical added framework framework registered write append action position hierarchical available allocate hierarchical inverse send registered took hierarchical allocation replica replica received write request position slave retry registration necessary master register slave message slave admission already progress slave retry registration necessary master register slave message slave admission already progress slave retry registration necessary master,3
1172,MESOS-4557,Automatically generate command-line flag documentation,automatically generate command line flag documentation ensure command line flag documentation configuration stay sync help various could beneficial generation script could run part build process help would show documentation well addition help display could also involve grouped together order provide logical structure configuration documentation,3
1173,MESOS-4558,Reduce the running time of benchmark tests.,reduce running time currently take long time would nice reduce total time taken enable u run command run code make check code,2
1174,MESOS-4559,Run benchmark tests in ASF CI,run build job already apache job currently disabled due,2
1175,MESOS-4562,"Mesos UI shows wrong count for ""started"" tasks",wrong count task field number state opposed state,2
1176,MESOS-4564,Separate Appc protobuf messages to its own file.,separate file would cleaner keep separate,2
1177,MESOS-4566,Avoid unnecessary temporary `std::string` constructions and copies in `jsonify`.,avoid unnecessary temporary string critical code involve unnecessary temporary string construction example trim used remove trailing printing double print double lot therefore temporary string printing every double extremely costly ticket work involved,1
1178,MESOS-4567,Deprecate TASK_STARTING state,deprecate state currently following task set slave set executor set executor task running task termination confusion state somewhat non intuitive reader like source code setting state deprecate remove,2
1179,MESOS-4570,DockerFetcherPluginTest.INTERNET_CURL_FetchImage seems flaky.,flaky configure enable enable make check run run failure wait fetcher get fetch aborted time try date gnu date testing received tid stack trace unknown testing testing internal operator internal testing internal testing internal testing test run testing run testing run testing internal testing internal testing internal testing run main unknown unknown,1
1180,MESOS-4573,Design doc for scheduler HTTP Stream IDs,design doc stream ticket design stream use allow distinguish different framework,5
1181,MESOS-4575,Fix Appc image caching to share with image fetcher,fix image share image fetcher image fetcher image cache need store image fetcher,3
1182,MESOS-4576,"Introduce a stout helper for ""which""",introduce stout helper may want add helper stout o natively emulate functionality utility e code option string string command option string path o path loop path return first one o return none code helper may useful test environment utility common,2
1183,MESOS-4582,"state.json serving duplicate ""active"" fields",state serving duplicate active state serving duplicate active see framework attached file,1
1184,MESOS-4583,Rename `examples/event_call_framework.cpp` to `examples/test_http_framework.cpp`,rename already testing based would ideally want rename correctly reflect example based framework,1
1185,MESOS-4584,Update Rakefile for mesos site generation,update site generation stuff site directory need make easier generate apache site,2
1186,MESOS-4590,"Add test case for reservations with same role, different principals",add test case role different test case subject probably,2
1187,MESOS-4591,`/reserve` and `/create-volumes` endpoints allow operations for any role,reserve create allow role reserve validation operation role reservation role framework case reserve operator however operator role validate check framework principal reserve principal used reserve role operator restrict made operator object could second could added authorization reserve object role conception object could expanded include role information e disk mem,3
1188,MESOS-4596,Add common Appc spec utilities.,add common spec add common utility image information actual data image directory getting list depth image getting image path simple image discovery,2
1189,MESOS-4598,Logrotate ContainerLogger should not remove IP from environment.,remove environment attempt resolve service available step fail logger prematurely since logger live agent use agent,1
1190,MESOS-4600,Use `std::quoted` for strings in error messages,use error like consistent format error code base per comment apache browse page system comment comment overload stream operator make sur note need first require support c wait part list,3
1191,MESOS-4604,ROOT_DOCKER_DockerHealthyTask is flaky.,flaky log running bin sh step step run step step run step failure step wait termination step logging raw pure virtual method step fail step step step internal cluster shutdown step internal step internal shutdown step internal teardown step testing internal step testing internal step testing test run step testing run step testing run step testing internal step testing internal step testing internal step testing run step step main step unknown step step aborted core step process code often,2
1192,MESOS-4609,Subprocess should be more intelligent about setting/inheriting libprocess environment variables ,intelligent setting environment mostly copied comment apache browse page system comment comment environment may run accidental something else port accident bind failure exit nothing different port purpose bind success nothing usually case complete fix would look something like call environment none automatically remove environment apache blame master slave dealing helper would use helper fetcher module call given o log warn unset locally,2
1193,MESOS-4611,Passing a lambda to dispatch() always matches the template returning void,passing lambda dispatch always template void following idiom currently compile code future nothing dispatch nothing return nothing code non intuitive following template dispatch code template r future r dispatch function r f promise r promise new promise r function void new function void promise set f internal dispatch return promise future code however cannot implicitly cast corresponding function r type make work explicitly type lambda passing dispatch code function nothing f return nothing future nothing dispatch f code add template support allow dispatch without explicit,5
1194,MESOS-4612,Update vendored ZooKeeper to 3.4.8,update see apache doc bug added new patch apache browse original patch apache commit,3
1195,MESOS-4614,SlaveRecoveryTest/0.CleanupHTTPExecutor is flaky,flaky saw failure code run compacted beginning replica replica log unlearned recover starting replica recovery recover replica empty status replica replica empty status received recover request recover received recover response replica empty status recover replica status starting persisting took replica replica status starting recover replica starting status replica replica starting status received recover request recover received recover response replica starting status recover replica status voting master master master allocator authenticate true true true local help false true basic true true quiet false registry true true version false share master master master register master master register loading authentication persisting took replica replica status voting master default authenticator master default basic authenticator master authorization recover successfully group recover recover process given hierarchical hierarchical allocator process master newly leader master id master leading master master registrar registrar registrar log start writer replica replica received implicit promise request proposal persisting took replica fill missing replica replica received explicit promise request position proposal persisting action took replica action replica replica received write request position reading position took persisting action took replica action replica replica received learned notice position persisting action took replica action replica replica learned action position log writer ending position reading position took registrar successfully fetched registry registrar applied update registry log append log write append action position replica replica received write request position persisting action took replica action replica replica received learned notice position persisting action took replica action replica replica learned append action position registrar successfully registry registrar successfully registrar log truncate log master registry register write truncate action position hierarchical skipping recovery hierarchical allocator nothing recover replica replica received write request position persisting action took replica action replica replica received learned notice position persisting action took took replica action replica replica learned truncate action position isolation mem create bind root slave slave slave store false false false credential credential docker docker docker io true registry docker io run docker sock store docker false fetch help false true copy true isolation mem quiet false recover reconnect mem disk true sandbox strict true true run system version false loading credential authentication credential slave slave credential test principal mem disk trying semicolon string format instead slave slave mem disk slave slave slave slave version new master master master master default cram state state meta status update manager new client connection master authenticator starting authentication session provisioner provisioner recovery complete authenticator new server connection received authentication cram authenticate mechanism cram authenticator received authentication start authenticator authentication received authentication step authenticator received authentication step request user test principal realm server false false false looking auxiliary property looking auxiliary property request user test principal realm server false false true skipping auxiliary property since true skipping auxiliary property since true authenticator authentication success authentication success master successfully principal test principal slave finished recovery successfully master master sending subscribe call master retry registration necessary master received subscribe call framework default master framework principal test principal receive role authenticator authentication session cleanup master framework default slave querying resource estimator hierarchical added framework hierarchical available allocate framework registered slave received resource estimator registered took slave new master master sending status hierarchical inverse send slave master master slave default cram hierarchical allocation slave new master new client connection master slave authenticator starting authentication session authenticator new server connection received authentication cram authenticate mechanism cram authenticator received authentication start authenticator authentication received authentication step authenticator received authentication step request user test principal realm server false false false looking auxiliary property looking auxiliary property request user test principal realm server false false true skipping auxiliary property since true skipping auxiliary property since true authenticator authentication success authentication success authenticator authentication session cleanup slave successfully master master master successfully principal test principal slave slave retry registration necessary master slave slave id registrar applied update registry log append log write append action position replica replica received write request position persisting action took replica action replica replica received learned notice position persisting action took replica action replica replica learned append action position registrar,3
1196,MESOS-4615,ContainerLoggerTest.DefaultToSandbox is flaky,flaky saw failure code run compacted beginning replica replica log unlearned recover starting replica recovery recover replica empty status replica replica empty status received recover request recover received recover response replica empty status recover replica status starting master master master allocator authenticate true true true local help false true basic true true quiet false registry true true version false share master master master register master master register loading authentication master default authenticator master default basic authenticator master authorization hierarchical hierarchical allocator process given master newly leader master id master leading master master registrar registrar registrar persisting took replica replica status starting recover replica starting status replica replica starting status received recover request recover received recover response replica starting status recover replica status voting persisting took replica replica status voting recover successfully group recover recover process log start writer replica replica received implicit promise request proposal persisting took replica fill missing replica replica received explicit promise request position proposal persisting action took replica action replica replica received write request position reading position took persisting action took replica action replica replica received learned notice position persisting action took replica action replica replica learned action position log writer ending position reading position took registrar successfully fetched registry registrar applied update registry log append log write append action position replica replica received write request position persisting action took replica action replica replica received learned notice position persisting action took replica action replica replica learned append action position registrar successfully registry log truncate log registrar successfully registrar write truncate action position master registry register hierarchical skipping recovery hierarchical allocator nothing recover replica replica received write request position persisting action took replica action replica replica received learned notice position persisting action took took replica action replica replica learned truncate action position isolation mem create bind root slave slave slave store false false false credential credential docker docker docker io true registry docker io run docker sock store docker false fetch help false true copy true isolation mem quiet false recover reconnect mem disk true sandbox strict true true run system version false loading credential authentication credential slave slave credential test principal mem disk trying semicolon string format instead slave slave mem disk slave slave slave slave state state meta status update manager provisioner provisioner recovery complete slave finished recovery slave querying resource estimator slave new master master slave master master slave default cram sending status slave new master new client connection slave received resource estimator master slave authenticator starting authentication session authenticator new server connection received authentication cram authenticate mechanism cram authenticator received authentication start authenticator authentication received authentication step authenticator received authentication step request user test principal realm server false false false looking auxiliary property looking auxiliary property request user test principal realm server false false true skipping auxiliary property since true skipping auxiliary property since true authenticator authentication success authentication success master successfully principal test principal slave authenticator authentication session cleanup slave successfully master master slave retry registration necessary master slave slave id registrar applied update registry log append log write append action position replica replica received write request position slave retry registration necessary master register slave message slave admission already progress slave retry registration necessary master register slave message slave admission already progress persisting action took replica action replica replica received learned notice position slave retry registration necessary master register slave message slave admission already progress slave retry registration necessary master register slave message slave admission already progress persisting action took replica action replica replica learned append action position registrar successfully registry log truncate log write truncate action position master registered slave slave mem disk slave received ping slave observer hierarchical added slave mem disk slave registered master master given slave id fetcher clearing fetcher cache hierarchical available allocate hierarchical allocation slave sending status slave meta slave replica replica received write request position slave forwarding total master received update slave slave total version hierarchical slave total mem disk hierarchical available allocate hierarchical allocation slave new master master master master default cram new client connection master authenticator starting authentication sess,1
1197,MESOS-4619,Remove markdown files from doxygen pages,remove markdown corresponding doc markdown redundant broken link serve reasonable purpose site,1
1198,MESOS-4622,Update configuration.md with `--cgroups_net_cls_primary_handle` agent flag.,update configuration agent flag part epic introduce agent flag need update configuration corresponding help string,1
1199,MESOS-4623,Add a stub Nvidia GPU isolator.,add stub first wire skeleton need guarded configure flag due dependency,3
1200,MESOS-4624,"Add allocation metrics for ""gpus"" resources.",add allocation metric allocation metric currently hard include mem disk need add list start possibly following remove hard see apache blob master metric apache blob slave metric,1
1201,MESOS-4625,Implement Nvidia GPU isolation w/o filesystem isolation enabled.,implement isolation w isolation need use device restrict access need recover information agent require operator via flag handle isolation provide inject necessary tackle separate ticket,5
1202,MESOS-4626,Support Nvidia GPUs with filesystem isolation enabled in mesos containerizer.,support isolation isolation use need access host need provide inject necessary use see docker project docker go docker blob go,13
1203,MESOS-4629,Implement fault tolerance tests for the HTTP Scheduler API.,implement fault tolerance currently fault tolerance similar one information see,5
1204,MESOS-4630,Implement partition tests for the HTTP Scheduler API.,implement partition currently partition similar one information see,5
1205,MESOS-4633,Tests will dereference stack allocated agent objects upon assertion/expectation failure.,stack agent upon assertion expectation failure use test helper generally fragile test assert expect middle test helper raw pointer may stack case assert failure test immediately stack proceeds onto test cleanup test cleanup may leading test crash like code step logging raw pure virtual method step fail step step step internal cluster shutdown step internal step internal shutdown step internal teardown code helper take instead also remove shutdown helper,5
1206,MESOS-4634,Tests will dereference stack allocated master objects upon assertion/expectation failure.,stack master upon assertion expectation failure use test helper generally fragile test assert expect middle test helper raw pointer may stack case assert failure test immediately stack proceeds onto test cleanup test cleanup may leading test crash like code step logging raw pure virtual method step fail step step step internal cluster shutdown step internal step internal shutdown step internal teardown code helper take instead also remove shutdown helper,5
1207,MESOS-4636,Add parent hook to subprocess.,nan,3
1208,MESOS-4637,Docker process executor can die with agent unit on systemd.,nan,1
1209,MESOS-4639,Posix process executor can die with agent unit on systemd.,nan,1
1210,MESOS-4640,Logrotate container logger can die with agent unit on systemd.,nan,1
1211,MESOS-4657,Add LOG(INFO) in `cgroups/net_cls` for debugging allocation of net_cls handles.,add log allocation need add log prepare phase management within,1
1212,MESOS-4660,Document net_cls isolator in docs/mesos-containerizer.md.,document need add section doc describe use,1
1213,MESOS-4667,Expose persistent volume information in HTTP endpoints,expose persistent volume information per slave information returned state seem include information persistent hard use destroy,3
1214,MESOS-4669,Add common compression utility,add common compression utility need utility image fetching functionality tar need first uncompressed compute sha,2
1215,MESOS-4670,`cgroup_info` not being exposed in state.json when ComposingContainerizer is used.,exposed state used currently status method agent launch would specifically happen agent docker,1
1216,MESOS-4671,Status updates from executor can be forwarded out of order by the Agent.,status executor order agent previously status update executor agent master order received however longer valid due recently change agent code sending update need retrieve container status status executor defer self slave update executor id lambda code sometimes lead status sent order depending order future call status,1
1217,MESOS-4674,Linux filesystem isolator tests are flaky.,flaky sometimes kind output failure wait launch often output failure wait whether difference test may also fail rarely,3
1218,MESOS-4675,Cannot disable systemd support,cannot disable support certain system available used able disable integration hard operate different system,1
1219,MESOS-4676,ROOT_DOCKER_Logs is flaky.,flaky step run step step compacted step step beginning step step replica replica log unlearned step recover starting replica recovery step recover replica empty status step replica replica empty status received recover request step recover received recover response replica empty status step master master io step recover replica status starting step master allocator authenticate true true true local help false true basic true true quiet false registry true true version false local share master step master master register step master master register step loading authentication step master default authenticator step master default basic authenticator step master authorization step hierarchical hierarchical allocator process step given step persisting took step replica replica status starting step recover replica starting status step master newly leader master id step master leading master step master registrar step replica replica starting status received recover request step registrar registrar step recover received recover response replica starting status step recover replica status voting step persisting took step replica replica status voting step recover successfully group step recover recover process step log start writer step replica replica received implicit promise request proposal step persisting took step replica step fill missing step replica replica received explicit promise request position proposal step persisting action took step replica action step replica replica received write request position step reading position took step persisting action took step replica action step replica replica received learned notice position step persisting action took step replica action step replica replica learned action position step log writer ending position step reading position took step registrar successfully fetched registry step registrar applied update registry step log append log step write append action position step replica replica received write request position step persisting action took step replica action step replica replica received learned notice position step persisting action took step replica action step replica replica learned append action position step registrar successfully registry step registrar successfully registrar step log truncate log step write truncate action position step hierarchical skipping recovery hierarchical allocator nothing recover step master registry register step replica replica received write request position step persisting action took step replica action step replica replica received learned notice position step persisting action took step took step replica action step replica replica learned truncate action position step slave slave step slave store false false false credential credential docker docker docker io true registry docker io run docker sock store docker false fetch help false true copy true isolation mem work build quiet false recover reconnect mem disk true sandbox strict true true run system version false step loading credential authentication credential step slave slave credential test principal step mem disk step trying semicolon string format instead step slave slave mem disk step slave slave step slave slave io step state state meta step version step status update manager step docker docker step new master master step slave finished recovery step master master step default cram step new client connection step slave querying resource estimator step master step sending status step slave new master master step authenticator starting authentication session step slave master master step slave default cram step slave new master step new client connection step authenticator new server connection step slave received resource estimator step master slave step received authentication cram step authenticate mechanism cram step authenticator starting authentication session step authenticator received authentication start step authenticator authentication step authenticator new server connection step received authentication step step authenticator received authentication step step request user test principal realm io server io false false false step looking auxiliary property step looking auxiliary property step request user test principal realm io server io false false true step skipping auxiliary property since true step skipping auxiliary property since true step authenticator authentication success step received authentication cram step authenticate mechanism cram step authentication success step authenticator received authentication start step authenticator authentication step master successfully principal test principal step authenticator authentication session cleanup step received authentication step step successfully master master step sending subscribe call master step authenticator received authentication step step request user test principal realm io server io false false false step looking auxiliary property step looking auxiliary property step retry registration necessary step request user test principal realm io server io false false true step skipping auxiliary property since true step,2
