,issuekey,title,description,storypoint
917,MDL-46598,Robust handling of bad grade import data,data column bad value like letter import fail two different way instructor column data grade item need better diagnostic message instructor column new grade item import error,13
918,MDL-46599,Importing null grade data clears existing grades,instructor data file null instructor file null example real world scenario large class multiple grade subset grader may enter,40
919,MDL-46600,Import fails if grade import data contains nonexistent user,matching data file user even one record moodle entire import adequate diagnostic first user find tell instructor data,13
920,MDL-46602,Write specification for improvements to scales. ,need get agreement solution need properly specify solution spec moodle dev,20
921,MDL-46603,Improve grade_scale class to support mapping to/from points and menu generation.,way scale currently moodle activity implement logic list scale given scale menu chosen item via method scale use would much better single function responsible form element scale scale logic hard getting min scale converting scale item value getting list scale getting grade scale item getting scale item value extend grade encapsulate logic need unit,20
922,MDL-46604,Allow custom mappings of scale items -> points,extra column need added scale table optionally store scale column need used converting raw scale item bounded value see nice need made edit custom need unit,20
923,MDL-46605,Remove custom scales logic from modules.,need replace manual scale logic scale grade actually directly use scale,8
924,MDL-46606,Review use of scales in workshop.,workshop custom scale logic calculating average several scale call logic scale based index calculating average reason need understood decide handled,13
925,MDL-46607,Update advanced grading methods to support new scales mapping.,new method added controller specify particular scale used module function advanced grading must correctly map grade item scale supporting advanced grading tell scale used advanced grading controller see,20
926,MDL-46608,"Add an admin setting to make the use of a particular scale the ""default"" for all grading things (gradebook columns, activities etc).",wherever used equivalent,5
927,MDL-46609,Create an easy way to configure grade letters matching an existing scale. ,would convenience want sometimes use scale grading sometimes always want result vice,13
928,MDL-46646,Optimise grader report,whilst lot would expect easy address knock sub page load like unnecessary use loop repeat fetch user without repeated static string,8
929,MDL-46649,The user selector search does not respect the parameters passed,user selector loading searching next query per page page number therefore already present fetching blocked due transition structure,8
930,MDL-46658,Prepare and integrate grader code from UCLA,code view may accept core still need little bit work part issue merge relevant update meet style primarily move check produce definitive le set appropriate remove may,100
931,MDL-46661,Add dynamic loading of content,likely require removal pagination model content keeping track already loaded writing need also consider related functionality probably need come first dynamic searching dynamic,40
932,MDL-46662,Accessibility improvements for gradereport course header and aggregation controls.,provide accessibility screen specifically label course header indicate currently displayed alt text aggregation icon better indicate functionality,20
933,MDL-46663,Remove old functionality,note relate purely new functionality new way moodle class removed deprecation policy apply interface largely rewrite fixed system new method new method code,20
934,MDL-46678,Move sql in index.php to an api,index following code select u id u u user u join u id join id group u id order u u code need,5
935,MDL-46695,"Get prototype onto prototype.moodle.net, promote and request feedback",prototype checked possibly meet moodle prototype publicly opportunity feedback,8
936,MDL-46696,Implement backup and restore of the grades history,backup interface option include grade history anything providing user interface view grade history support backup restore data,40
937,MDL-46732,Review and move AJAX grading code to YUI module,interface default also pretty buggy looking currently surrounding trying establish whether want enable default move module currently exploratory work need discus whether something want default whether lead frequently moodle dev,40
938,MDL-46736,Handle grades associated with deleted grade items in the history report,query getting filter course id whenever grade item found course id would considered null thus used need update query handle grade possibly joining table rather one code git grade report history handle non grade code,20
939,MDL-46748,Mathjax default SSL CDN address is down causing atto to fail to load,moodle load forum post page failing load latest like gone plus side like got normal address moodle use latest instead completely fail load repository failure quite dramatic reproduce disable filter enable filter set latest working another broken try add forum post editor repository available actual editor load picker load,5
940,MDL-46772,html_writer::table Ignore attributes for rows,although take completely table function amongst addition data whole row,5
941,MDL-46774,Migrate row/column highlight code to YUI module,reduce code duplication improve performance reduce number event,5
942,MDL-46777,"Improve behaviour of grader header, footer and sidebar on iOS 8 + IE",issue grader report ie beta safari scroll event fired end action throughout issue tested beta safari scroll event fired throughout however fired frequently enough resulting stuttering feeling ie table large table dom without floating apparent reason stutter scroll event frequently enough like stuttering result tried several already present code highly number code also reduce layout thrashing one sense would nice use position fixed long standing known issue fixed gradually disappear screen far tell known fix fixed issue keep disappearing screen would maintain current solution relative positioned two ideal situation especially single ecosystem,5
943,MDL-46797,"Rename ""Sum of grades"" aggregation to ""Natural""",considered acceptable natural weighting aggregation method would replace sum aggregation rather additional new aggregation method upgrade path achieve replacement clear number name new aggregation method natural weighted default simple easy standard natural accepted consensus natural concisely meaning aggregation method would also consistent adopted new default method potentially default method selectable new,5
944,MDL-46801,Nest weightings within categories,moment setup simple full used lined one column difficult determine belong grade grade indicate within category,13
945,MDL-46818,Add form change checking to Gradebook setup page,currently change weight setting setup page move away page without save made lost without warning change added warn potentially losing leaving page,8
946,MDL-46819,Negative adjusted weights in the natural aggregation should not be allowed.,entering negative natural aggregation method,13
947,MDL-46821,Category colours not matching in Gradebook User report,user report within table category header footer section within table currently used visually identify link moment matching extended header footer correctly,13
948,MDL-46822,Allow editing of weights within single category,currently allow cog icon top column need user edit would useful able turn within category icon might need another icon text avoid edit icon right,20
949,MDL-46824,Only allow drop lowest/keep highest when items in category are equally weighted,rule allow functionality drop n keep n highest category need enforced category need help used see tracker moodle browse code branch unless issue already see spec moodle dev see moodle compare master original prototype implementation need take account grade need reflected somehow example maybe weight would,40
950,MDL-46825,Allow categories to be collapsed in the Gradebook setup page,setup page get long complicated numerous grade one way potentially reducing complexity page much like allow,40
951,MDL-46827,Allow weightings within a category to be reset,user manually weight becomes fixed category would good option reset within category would remove flag individual manually could extended reset whole course,20
952,MDL-46846,Grade export does not support grade display type anymore,format grade,2
953,MDL-46862,"Create a mockup/prototype of the simplified, combined Gradebook Setup page",estimate complexity shifting combining setup page quick prototype inform scaling,20
954,MDL-46864,Integrate Natural weighting code,issue review code ready modification within moodle establish working branch collaboration relation,40
955,MDL-46873,Publish prototype and publicise,publish prototype,8
956,MDL-46902,When searching for a course that does not exist a non-sensical string is displayed.,search course course management page exist get strange string showing due moodle arithmetic value page,5
957,MDL-46907,Refactor user_button class to remove js methods,per review parent epic class need well quote class terrible allow calling outside class ie caller know one inefficient way quote,20
958,MDL-46920,Data-target does nothing,currently based bootstrap base button header logged status button data target property meant specify would think dom hidden displayed narrow screen,3
959,MDL-46921,Allow sorting on additional name fields.,table done first name surname way sort additional name,20
960,MDL-46923,Typo in behat function name,,3
961,MDL-46936,Restore AJAX editing,import code broken addition load missing id column incorrect module click edit another element page save blur change save escape cancel non edit mode arrow arrow key fine everything except safari control command key become edit entry analysis icon forced second line cell handling cannot read property null error message cannot reproduce error click box remove error box text box invalid text cell error undefined function handled bottom edit cell handled row click name field handled unrelated tab ing behaviour work desired even great end column ie safari chrome outside table,20
962,MDL-46950,Re-organised CSS of the grader report,original need used conjunction recent commit removing excess original move base consider le relevant test result usage table striped need considered also consider style general bit current could deferred another issue,13
963,MDL-46951,Make the grader report work on theme_base and derivatives,whacky could related negative working,20
964,MDL-46962,Handle floating objects with RTL languages,work far invert everything right left,8
965,MDL-46966,change the default value of grade_aggregations_visible,default value include natural enough default sum code removed,5
966,MDL-46967,Remove grade/lib.php update_field(),replace moodle least something cannot used update anything perhaps something like another one,5
967,MDL-46980,Move install code into core,right install code local need core also upgrade code need written local removed,8
968,MDL-46988,Fix RTL styling of the new grader report,always well set instance margin user picture full name text alignment,5
969,MDL-46997,Sum of Grades still not calculating correctly with hidden items,following example vanilla instance core exclude hidden set course two aggregation set sum two point gave student item total item change testing category item item category total category item item category total course total see hidden item course total category wrong percentage,8
970,MDL-47006,Add weights to sum of grades / natural,add weighted mean leave change later fix display weight natural aggregation always display percentage main screen edit screen grade item edit screen grade category maybe outcome aggregation method simple weighted mean extra credit field input field name,40
971,MDL-47009,Update reports so that they display natural weights properly,user report grader report need able display weighting applied check patch need implement,20
972,MDL-47011,Apply natural weights to all grade items when setting up the gradebook.,natural weight applied default e g assignment one weight assignment two weight total weight one manually automatically equal e g assignment one point weight manually assignment two point weight automatically total weight thought perhaps additional field could added table like code determine weight manually,20
973,MDL-47022,"Implement ""Export since"" filter on grade export",current grade export feature way filter date working found necessity create new filter date time order fix bug properly main concept allow export past date save last export date reference another benefit new feature would standardize export plain text excel still considering possibility replace export new date filter however could turn issue expensive structure different export used rely,40
974,MDL-47025,Fix highlighting behaviour in the new grader report,appear work probably due recent,5
975,MDL-47026,The tooltip prevents the user from entering the feedback field,turned field quick feedback user entering text,5
976,MDL-47027,Styling for the grader report when editing is turned on,due couple missing interface look sexy,8
977,MDL-47045,Bring in code from UCLA,stub task bring code working branch,20
978,MDL-47046,Update code from UCLA to meet coding style guidelines,another stub issue get actual work body,40
979,MDL-47053,Add floating title for the footer,right title footer need float hard,8
980,MDL-47055,reimplement extra credit handling with natural weights.,see tracker moodle browse code branch unless issue already see spec moodle dev see moodle compare master original prototype implementation,8
981,MDL-47056,"Grader report displays ""error"" for single item in new course",create new course enrol student create one assignment go grader report error student grade setting like weight aggregation method may resolve,20
982,MDL-47059,Investigate/fix handling of hidden and excluded grades within natural weights,simple description issue make natural weighting compatible either exclude empty manually need happen work automatic natural weighting need per user depending grade category need different per user depending simple example grade item grade natural weight assign assign assign assign total item student anything exclude empty grade item grade natural weight assign assign assign total currently recalculate view show excluding hidden depending performance page load time may need add additional store view without view hidden capability would extra older complicated description moment empty calculated final grade sum basis natural also currently code handle hidden update consider empty work partially update exclude hidden grade please note hidden grade hidden cover conditional access please note desired outcome exclude empty student grade item grade percent assign assign assign total student grade item grade percent assign assign assign total student student exclude hidden grade student grade item grade percent assign assign hidden assign total student grade item grade percent assign assign hidden assign total student student additional technical information tracker moodle browse field may helpful currently adjust trickle individual student cannot see activity category student sufficient code may want living,20
983,MDL-47062,Create an update script for natural grading,need upgrade script calculate natural grade sum natural currently set code,8
984,MDL-47063,Classes .overridden and .ajaxoverridden are not changing the styles,lost another issue though suffer problem one happening nth child precedence background color make important,5
985,MDL-47064,Add contribution column to the user report,user report grade report user index contribution column display percentage grade item course category total percentage base branch tracker moodle browse,40
986,MDL-47098,If you adjust the weight of a category itself you cannot un-override it,put category within natural weight category adjust weight regular grade item click cog icon resulting page weight weight allow user un override weight adjustment exist category page,8
987,MDL-47110,"Automatically normalise weights, and notify users",currently natural weighting aggregation method user category sum need automatically proportionally would helpful add notification possibly within category user become,20
988,MDL-47124,Update table row/column sizes when AJAX quick editing,update table row column size quick need use either global global event,5
989,MDL-47127,"Update ""date till"" string in the grade history report",meeting date till date,2
990,MDL-47146,Implement the prototyped changes,see prototype made code similar serve guide final version meet acceptable,20
991,MDL-47147,Review third party libraries for new versions,number third party distributed moodle major release available check list moodle dev date distributed around moodle add newly incorporated list check available library significant new version new version sub task issue integration independently file made moodle,13
992,MDL-47148,Event monitor: Write behat tests for the tool,write tool,20
993,MDL-47149,Event monitor: Write QA tests for the tool,write tool,20
994,MDL-47152,Event monitor: Add help icon on subscriptions manage page,manage page help icon provide rule present table possibly include information event name module name description assignee decide best amount since help icon infrastructure static content point might involve writing code generate custom help content,20
995,MDL-47153,Event monitor: Trigger various events,rule met event triggered issue create event unit,8
996,MDL-47171,Event monitor: Remove dependency on MDL-46155,either remove dependency get,13
997,MDL-47242,Fix nested custom_menu responsive display,deeply hover behaviour consistent root level responsive split,5
998,MDL-47243,Outcome items weight cannot be edited,presently outcome weight natural weighting aggregation method,20
999,MDL-47244,Dividers don't display well in responsive layouts,appear horizontal responsive vertical instead,3
1000,MDL-47252,Discussion subscriptions visible (and broken) to guests,discussion visible broken create new forum course front page create discussion forum view forum guest envelope visible error,8
1001,MDL-47253,"Change default aggregation method to ""Natural""",moment default visible aggregation natural time default aggregation method weighed make sure pas,8
1002,MDL-47254,Backup / restore aggregationcoef2 and weightoverride,need backed course backed,5
1003,MDL-47255,Record aggregationcoef2 and weightoverride in grade history,store grade history something else,5
1004,MDL-47260,Undefined offset when using another aggregation method than Natural,set aggregation method simple weighted mean set weight item press save nothing actual wild notice,8
1005,MDL-47280,Include YUI gallery modules properly,per topic,3
1006,MDL-47294,Upgrade S3 library in repository_s3 to 0.5.1-dev for Moodle 2.8 release,library current version dev latest version dev class class compare master make sure update repository library repository indicate current version repository indicate current version made,5
1007,MDL-47295,Upgrade AdoDB library to 5.19 for Moodle 2.8 release,library current version latest version net library used make sure update library indicate current version indicate current version made,5
1008,MDL-47297,Upgrade Google APIs Client Library to 1.0.5 for Moodle 2.8 release,library client library current version latest version beta client make sure update library indicate current version indicate current version made,8
1009,MDL-47298,Upgrade Compatible password hashing library for Moodle 2.8 release,library compatible password branch last pull compare master make sure update library indicate current version indicate current version made,5
1010,MDL-47299,Upgrade PHPMailer to 5.2.9 for Moodle 2.8 release,library current version latest version make sure update library indicate current version indicate current version made,5
1011,MDL-47301,Upgrade Typo3 library to 4.7.19 for Moodle 2.8 release,library current version latest version make sure update library indicate current version indicate current version made,5
1012,MDL-47307,Upgrade Markdown to 1.4.1 for Moodle 2.8 release,library markdown original extra current version latest version ca markdown make sure update markdown library indicate current version markdown indicate current version made,5
1013,MDL-47345,Category max grade is not properly updated when using extra credit,set sub category sub category leave top category leave set use natural weighting set automatically notice sub category grade weighted tick extra credit one sub category click save category grade category weight equal parent category actual category grade category weight equal parent category,8
1014,MDL-47346,Record aggregationstatus and aggregationweight in the history tables,table history report decide whether information valuable enough saved release might lead inconsistent history tricky read impossible recompute upgrade issue also answer question displayed history report yes add,20
1015,MDL-47353,Test the Grader report on a number of third-party themes,ensure made base correctly affecting derivative number third party standard tested,8
1016,MDL-47358,Ensure changes to categories and effects on grade items are recorded in Grade history,made within setup page grade history include aggregation method weight grade category affect grade recalculation also shown grade history report,8
1017,MDL-47373,Fix bug where categories do not show Adjusted when they are,reproduction create three natural b simple weighted c simple weighted adjust category b b display even though,8
1018,MDL-47377,Do not include items with a weight of 0 in the max grade.,graded effect final grade e g practice quiz,8
1019,MDL-47417,grademax should be reset to 100 when switching from natural agg method to different one,category natural method set change method natural change method natural anything else set p know setting,5
1020,MDL-47418,Missing table header in behat step causes debugging.,cause test fail see output warning parameter array given home moodle moodle line stack trace main home moodle moodle vendor bin component console application run home moodle moodle vendor bin console home moodle moodle vendor component console application component console application home moodle moodle vendor console component console application home moodle moodle vendor component console application component console command command run home moodle moodle vendor component console application console command execute home moodle moodle vendor component console command command console command home moodle moodle vendor console command b,5
1021,MDL-47420,Fix unit tests broken in the dev branch.,currently failing fatal error call member function non object home moodle moodle grade report line,8
1022,MDL-47430,Natural aggregation normalizes values to the range mingrade -> maxgrade - it should use 0 -> maxgrade,behaviour logical different old behaviour since nothing spec change need update code work like sum used write test lock quick explanation happen manual grade item min grade grade get item added category added total assuming automatic manual grade item min grade grade get item added category added total assuming automatic scale use number scale first item scale grade set grade,13
1023,MDL-47457,We need a log in icon for the user menu.,need log icon user menu code issue around user line user menu usually icon item however log guest icon logging valid user,3
1024,MDL-47460,Event monitor: Fix missing alt on icons,delete edit copy alt message necessary,3
1025,MDL-47490,Finish VERP work in current sprint,rather work largely issue related work sprint,40
1026,MDL-47492,Add behat tests for displaying scales in gradebook,ensure scale correctly break natural weighting branch also improvement table reading specify column instead column,13
1027,MDL-47520,Styling changes for gradebook design improvements,need class work reasonable add class inside natural aggregation branch hopefully need work le add class user report setup page also make sure added cell class used swapping background color indentation add missing class column cell table empty row remove category total row setup page move content category header row involve content table,8
1028,MDL-48145,Decide Moodle 2.9 requirements and push them to environment.xml,need decide moodle put environmental time change version various replace new one corresponding get list r x look status unify forget thing,13
1029,MDL-49461,Mark competencies complete when the course is completed,course complete assigned default value competency scale note depending course competency rule could set competency nothing,5
1030,MDL-49463,A user can upload evidence or prior learning,issue model interface user add evidence user persistent may contain title description one one linked added description help stage evidence linked competency,13
1031,MDL-49464,Course competency links should be included in course backup/restore,course competency competency site match competency framework,2
1032,MDL-49516,Upgrade S3 library in repository_s3 to 0.5.1-dev for Moodle 2.9 release,library current version dev latest version dev class class compare make sure update repository library repository indicate current version repository indicate current version made,5
1033,MDL-49517,Upgrade AdoDB library to 5.19 for Moodle 2.9 release,library current version latest version net library used make sure update library indicate current version indicate current version made,5
1034,MDL-49519,Upgrade Google APIs Client Library to 1.1.2 for Moodle 2.9 release,library client library current version beta latest version client make sure update library indicate current version indicate current version made,8
1035,MDL-49520,Upgrade Compatible password hashing library for Moodle 2.9 release,library compatible password branch last pull compare master make sure update library indicate current version indicate current version made,5
1036,MDL-49521,Upgrade PHPMailer to 5.2.9 for Moodle 2.9 release,library current version latest version make sure update library indicate current version indicate current version made,5
1037,MDL-49523,Upgrade Typo3 library to ??? for Moodle 2.9 release,library current version latest version make sure update library indicate current version indicate current version made sorry actually tell branch code detailed enough,5
1038,MDL-49528,Upgrade Markdown to 1.5.0 for Moodle 2.9 release,library markdown original extra current version latest version ca markdown make sure update markdown library indicate current version markdown indicate current version made,5
1039,MDL-49533,Move alfresco repository to plugins DB,longer library work current alfresco code p alfresco,2
1040,MDL-49599,Deprecate old boxnet v1 API,chance code migrate local reaching end life cannot convert new need convert real deprecate remove function return void code,1
1041,MDL-50051,Make sure all functions in lib/deprecatedlib.php have debugging message,go make sure display developer message since x x token add since message still used moodle make sure,3
1042,MDL-50182,Decide Moodle 3.0 requirements and push them to environment.xml,need decide moodle put environmental time change version various replace new one corresponding get list r x look status unify,13
1043,MDL-50253,Competencies can be related to other competencies,need able link effect code logic display show also show related order migration one framework another work permit linking within framework stage note support well please consider raise another report related issue finished yet,8
1044,MDL-50267,Remove strings deprecated in 2.9,remove language heading moodle respective see also moodle dev,1
1045,MDL-50328,Allow competencies to be assigned to a user learning plan,issue already competency picker code select competency also issue allow user remove competency plan implement wish otherwise please raise follow,5
1046,MDL-50439,Create a universal block to display CBE related information,create universal block related content information typically used dashboard limited block display current active learning progression current link learning user review review maybe later stage block could also link current user current user specific capability block define listing example user directly block page extending avoid code duplication theory block rely provided include logic,13
1047,MDL-50482,Add ability to duplicate a learning plan template,say learning plan allow duplication create new template new year example currently behaviour exist,1
1048,MDL-51024,Create a new page that can migrate a set of courses from one competency framework to another,use case curriculum leaving already un would either duplicate old framework make create new one import file choose new framework trigger script look exist update course activity point new framework process produce report could well new exist old framework spec competency framework tool one framework another long,13
1049,MDL-51026,A competency framework can customise the terms for up to 4 competency levels,restrict depth competency allow language describe level competency spec taxonomy naming level framework name level set following list domain competency behaviour indicator outcome level concept value practice skill proficiency provided language displayed different taken user input replace word competency correct term depending depth competency number fetched method framework class ensure later change number make match configuration variable term either saved column data data le flexible unlikely need fetch term filter per term without loading framework object language e g domain competency public function level public static function constant,3
1050,MDL-51029,"Add ""completion rules"" for all competencies in a framework that are branches",competency framework use allow completion leaf marked complete marked complete rule moodle dev c one last option would leave competency unchanged regardless status,8
1051,MDL-51033,Create User Learning Plans from a Learning Plan Template,see description spec moodle dev data easy user plan exactly template also include template id reference original template user plan template link present order make efficient update template related complex part issue probably user interface pick raise another issue resolve need note perhaps use newly auto complete field,8
1052,MDL-51034,Add page to list competencies in a user learning plan,page linked menu exist currently moodle dev b ba also issue allow user remove competency plan implement wish otherwise please raise follow,3
1053,MDL-51035,"Create workflow for requesting approval, and approving draft learning plans.",moodle dev,1
1054,MDL-51036,"Create a workflow for requesting a competency be reviewed, and reviewing outstanding requests",see spec moodle dev,1
1055,MDL-51039,Add completion rules to course - competency links,linked course link able allow either competency course also option nothing screen explain case course evidence attached user evidence competency,3
1056,MDL-51042,Create a statistics report for a learning plan template,moodle dev,5
1057,MDL-51045,"Create a way to import a competency framework from a set of Moodle ""Outcomes"".",simple way create competency framework set,5
1058,MDL-51130,Deleting frameworks should delete associated data,currently framework leaf orphan behind,3
1059,MDL-51233,Remove unused ID number from learning plan templates,see discussion,1
1060,MDL-51442,Framework scales configuration must be mandatory,currently possible scale set without default proficiency value set form need throw validation error scale properly defined competency framework consider scale properly default value least one proficiency value search code,2
1061,MDL-51460,List frameworks' API function does not support order,recent regression sort order need combined otherwise order unit added confirm behaviour,1
1062,MDL-51504,Template due date must not be set in the past,need validate due date cannot set past new due date need bother user,1
1063,MDL-51506,Implement validation mechanisms in persistent derived classes,need persistent class able validate main reason behind cannot trust data coming web instance data developer data right place put validation persistent class used directly use difficult validation within model first step later could use validation even external return working related,2
1064,MDL-51507,External functions to create/update competency frameworks lack scale information,must scale scale external associated lack set understand cannot extensively fix however issue could still worked comment added code notify missing,1
1065,MDL-51513,Properly delete a competency,task first properly complete deletion competency working entire framework tech spec moment must starting development see possible spec determined allow deletion already marked proficient could ask user confirm create special permission deletion note competency delete course done,3
1066,MDL-51557,Add learning plans to the administration block in categories,resolved need add link learning setting navigation let start defined note displayed user find category administration go course index,1
1067,MDL-51580,Decide Moodle 3.1 requirements and push them to environment.xml (due date: 30/11/2015),need decide moodle put environmental time change version various replace new one corresponding get list r x look status unify,13
1068,MDL-51598,Wrong number of competencies displayed in the list of competency frameworks,list competency number number displayed number table,2
1069,MDL-51602,Add ability to duplicate a competency framework,say competency framework currently behaviour exist framework framework linked must well however new framework must linked course template new framework following process one used course upon restore basically n n first unique number found see,5
1070,MDL-51638,Use taxonomy terms in competency names everywhere,done need use taxonomy wherever used display competency unless taxonomy level defined,1
1071,MDL-51644,Create persistent model for user_competency,issue basic create user user link user competency often transparently user plan issue external function yet even view also capability tricky case model used store information stage later add competency external model thing need non exhaustive list id status idle review defined later use bool proficiency grade scale stage consider linked competency cannot without therefore need duplicate competency information like scale,3
1072,MDL-51645,Rename the plan capabilities,order improve consistency assume mean except mention case used user context context logged user rename,1
1073,MDL-51646,Implement plan status,user plan automatically status draft user choose whether plan draft active user permission plan cannot change plan linked set active come permission manage plan page listing contain display list draft active look seem closed finish ignore fact raise follow issue implement note freeze result user plan becomes complete also note status added future taken plan marked set,3
1074,MDL-51647,Create a schedule task to close the plans that reached their due date,summary concern let talk plan associated plan copied,2
1075,MDL-51682,"Fix all persistent sortorder handling to prevent ""holes""",handling related new based number table entry left untouched perhaps causing e g problem already exist,2
1076,MDL-51735,Veiwing a lesson before questions / pages are added results in an exception,student view lesson activity prior content question added lesson exception student reproduce teacher create new lesson activity add student view newly lesson activity result student get message lesson ready actual result error code stack trace line thrown line lesson view call,1
1077,MDL-51758,Remove password_compat library,minimum version drop use library moodle,1
1078,MDL-51791,Some improvements to persistent validation,check id set call validation apply basic validation custom one,1
1079,MDL-51805,Freeze a learning plan when it is marked as completed,learning plan marked archive status archive table equivalent change table evidence added competency,3
1080,MDL-51862,Create a persistent model user_competency_plan,model archive specific plan plan frozen contain information addition plan id issue model,3
1081,MDL-51866,Framework's scale cannot be changed once used,framework set competency framework scale cannot scale configuration proficiency default still affect,1
1082,MDL-51869,Users can link evidence of prior learning to their competencies,link evidence capability link evidence competency attached competency user linked evidence prior learning providing link user evidence page note discus capability name perhaps better would control evidence linking evidence confusion persistent need different,3
1083,MDL-51870,"Use new ""ajax"" definition of external functions",looking notice log need update definition support remove example array true,1
1084,MDL-51942,Ensure that constant MOODLE_INTERNAL is used everywhere,defined die add file directly,1
1085,MDL-51953,Missing four services definitions,working definition missing currently used never,1
1086,MDL-51962,Validate that the grade set in user_competency is valid,grade scale,1
1087,MDL-51963,Support custom scales per competency,may useful competency declare different scale though exactly implement support yet issue getter competency persistent retrieve scale scale scale framework useful future want add support scale,1
1088,MDL-51967,Create a dialogue to view all the information about a competency,many able view full competency useful example student plan able view information competency without leave page teacher linking course teacher grading bunch,1
1089,MDL-51968,Remove the ability to change the userid of a plan,remove user id parameter external allow change ownership plan ensure prevent change well,1
1090,MDL-52051,Migrate to Dropbox API v2,release new increment probably update get caught drop today quote point likely deprecate previous specific share sure give plenty warning quote,5
1091,MDL-52062,User's learning plan pages do not have a breadcrumb,user page plan hard navigate back forth,1
1092,MDL-52104,Improve UI for the change of states in plan,said change plan work follow always prevent plan marked plan form instead add option complete plan reopen plan page warn user plan delete done note good implementation would prevent switching status complete create new specific method issue also ensure plan cannot complete plan,3
1093,MDL-52106,Remove competency rules on parent when children are being moved or deleted,used especially rule based competency validation parent fail importantly rule parent coming parent going affected random way also display order prevent messing framework prevent perhaps competency used rule,3
1094,MDL-52122,Create an API to register evidence to competencies,need create used attach evidence precisely user perhaps need present think need create external function evidence unlikely evidence added manually time evidence added following event course completion manual grading evidence prior learning linked never removed therefore need note record must exist evidence attached therefore issue ensure record,2
1095,MDL-52229,Handle hidden templates/frameworks when linking competencies,user building framework set framework hidden case show different framework picked select template hidden selected create plan template security attached issue listing use optional argument filter invisible template everyone list hidden display relevant visible request report hidden fine however linking framework template first check competency part hidden framework case cannot linked method plan template perform check ensure template visible note framework template hidden competency plan nothing hidden option act draft flag display relevant competency plan already remains visible regardless status origin later stage may decide rename something relevant framework template draft active case framework template would made active visible relevant could sent back draft used later maybe,3
1096,MDL-52233,Show the idnumber of the competency in the user learning plan (and template),small improvement think made make visible user learning plan following standard way displayed competency easier user know competency parent another plan example photograph compose expose note maybe method persistent right output would good idea since would used many,1
1097,MDL-52235,"Button ""Add new learning plan"" should not be displayed when permissions are missing ",found small bug user list learning tool tool see add new learning plan button,1
1098,MDL-52242,Competencies listed in a completed plan must never change,get learning plan need get list plan marked complete reason plan cannot complete template could change would reflected plan plan complete frozen way fix unlink plan template upon completion heavy relationship lost copy almost unlink heavy weird conditional plan add additional condition plan generate list hard figure patch broke mechanism git tool class plan b tool class plan index tool class plan b tool class plan class plan persistent public function array self get archive plan else get template true else get plan return git tool class b tool class index tool class b tool class class persistent list plan param plan id param user id return competency public static function global fix order set applied perhaps copied well select c competency table c join self table c id array handle hidden array key result key new competency result close return get multiple user param user id along issue also ensure user remove competency plan add new competency plan,2
1099,MDL-52272,"Rename ""Status"" and ""State"" on plan page",column currently grade scale rename grade column showing status competency idle review status,1
1100,MDL-52282,Create a scheduled task to sync plans from template cohorts,task observe check new added cohort create note plan unlinked template original template id cohort sync create unlinked,3
1101,MDL-52408,api::list_related_competencies should not require manage capability,everyone view competency able view related,1
1102,MDL-52418,Invalid responses in learning plan templates and course competencies pages,invalid pop learning plan course see,1
1103,MDL-52423,Create a plan summary screen,recycle page listing plan add information page currently display information plan contain due date status draft active complete later add review option change status like page reviewer added later template plan based link user view template button unlink plan template warning button edit plan edit saving return plan button add stay note plan based template cannot unlinked also note relevant capability must made,3
1104,MDL-52424,Plans page should show the template the plan is based on,page listing user must show template plan based one plan template done within plan page list,1
1105,MDL-52426,Template competencies page should not require manage permissions,page accessible user read template course case able change anything,2
1106,MDL-52432,Add ability to unlink a plan from its template,page plan need add option unlink plan template show warning explaining reversible action,2
1107,MDL-52463,Learning plan templates: Cannot sync cohorts at category level,found cannot sync learning plan template category level reproduce category administration create template cohort go learning plan page click link cohort displayed selection list,1
1108,MDL-52485,Validate the duedate of a plan,plan persistent validate due date field issue also ensure plan template cause new validation e g set past latency plan slow enough fail due date validation,1
1109,MDL-52561,Plan created from cohort and deleted are recreated by sync task,delete user plan template cohort information associated plan task sync plan way know plan,1
1110,MDL-52675,When deleting a template delete or unlink derived plans,user delete template ask whether derived whether derived unlinked need ask derived,3
1111,MDL-52676,When deleting a template delete associated template_cohorts,template leave behind,1
1112,MDL-52690,Do not automatically create plans for big cohort,create automatically many,1
1113,MDL-52696,Better handling of template due date when creating plans,template handle due date validation task template hide option create validation due date fail hide option add validation due date fail,1
1114,MDL-52709,Create C(R)UD events for competency frameworks,issue create event event event top head see information place triggered anywhere framework code well structured event see documentation moodle dev,3
